flightNumber,productId,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
1111,eJyMkt+K4kwUxF9FjrenZ07nf/ouHTR+GPQjGpxFRNKms2THNUOiC4PYz770Kux4t7dVP+pUKn2FCgQsVnOclAWuJXIkJPy/xOViskm+YZLneO7bj2E/VEc94GYi0Q98QFAgtluQRYlJnqJDjssoYNxZUyDIF0RPWiR8spo9wTnHKUfE2XSTIcJuh3AAsb2C6rr39vQ9PVbDAAKmHBBOw/vLwQrLZqX7X+1Bg4DZ9OE0Va9lNbRD2tV3Y5N9sVb6eJzrTxBAZjY1I/PmGosYx+dkDBluzNuD/9Fd+pP+vOO2OwXcGa2l7TuSRZnk6TP5N3wtjaXMyBhZlIaCV+682ojRnzFMkqdPol3DmEdar+qv39pfjnpx+al0b2v4nOC2Q7CIK8KwUX7EiQVe5DEvqDlTsTowp66qkJqYR4dQfFT9uT233YlVYRCo0OdMe5yYV8cNU46OmYocL67dKggbFxA0iCvIJMuSbGJfw3Ivk2z/3yKFG0IDAorJqszX43+5Pr7/dJdRLCgWfiR858WL+Xixmo9lUTK74u13AAAA//9/laz6,BRU,Brussel,BEL,2023-06-12,06:05,ALC,Alicante,ESP,2023-06-12,08:50,109.99,109.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1171,eJyMkl9r4kAUxb+KXF/vtHfyP/OWBBu2BrM0EbuIyIyZLNm6piS6UMT57MtUYevbvp7z49yTkzmDBAGLao6z5QvWKXIkJPy+xHIxWyU/MCkKPA7d+7gd5V6PuJql6Ac+ICgQ6zWUVY1JkaFDjssoYNytKRBEguhOi4T/qdkTPOT4xBHxOV3liLDZIOxArM+g+v6tO/zM9nIcQcATB4TD+Paws0LZVnr40+00CHhOb04rB53KsRuzvrkaq/yLVen9fq4/QACZ59RMzKtrLGIcn5MxZLgxrzf+V38aDvrjitvuFHB3Uqe276Ss6qTI7sl/4XVqLGUmxpRVbSh45O6jjZh8jmGSIrsT7RrG3NIG1Xz91uG014vTb6UHW8PnBJcNgkVcEYat8iNOLPAij3lBw5mK1Y45jZQhtTGPdqF4l8OxO3b9gckwCFToc6Y9Tsxr4pYpR8dMRY4XN64MwtYFBA3iDGmS50k+s6+h3KZJvv22yOCC0IKAl1m1LOrp/1yfXn+6yygWFAs/Er7z4MXTRTWfllXN7IiXvwEAAP//Em+tAA==,OST,Brugge-Oostende,BEL,2023-06-13,06:00,ALC,Alicante,ESP,2023-06-13,08:50,149.99,149.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,eJyMkl+L4jAUxb+KXF9vZpL+SW3emurUxaJLtTiLiCQ2Xbrj2qHVhUHMZ1+yCju+zeu5P8499yQXUCBgvpzhpCxwJZEhRYrfS1zMJ+vkByZ5jqeuee93vTqYHtcTiSEPAUGD2GxAFiUmeYoe9XxCOWH+inLBQkHpgxYLSp3mVjDG8IUh4nS8zhBhu0XYg9hcQLftW3P8mR5U34OAFwYIx/7tae+ERb003Z9mb0DAdHyf1KozUvVNn7bVbbDOPo2W5nCYmQ8QQO10bAf21bcOsV7IqLXUMmtf7/yv9twdzccNd9kpZ/5gJV3egSzKJE8fyf/mK2kdZQfWyqK0lD8z/9lZDP6VYZM8fRBdG9be3Tpdfb61Ox/M/Pxbm87FCBmF6xbBIVREUa3DEaOEB6OABLxiRMd6T7xKqYjWMRvtI/GuulNzatojURHnOgoZMQGjJKjimmjPxESPvCCufMWj2gcEA+ICMsmyJJu437DYySTbfZuncEWoQUAxWZb5aviV7cPbo/vE3RiLcCRC7ymI2XC+nA1lURLX4vVvAAAA//9rKqzs,BRU,Brussel,BEL,2023-06-13,06:15,ALC,Alicante,ESP,2023-06-13,09:00,99.99,99.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1101,eJyMkt+K4kwUxF9FjrenZ07nr+m7TnDCR0L8iIqziEi36SzZcXVIdGEQ+9mXVmHdu72t+lGnUukLKBBQzQucLmtcpMiRkPD/Jc6q6Up+Q1mWeOq7z2E7qL0ZcDVNMYxCQNAg1muQVY2yzNAjz2cUMe4vKBY+CaJnjZPgN82d4MTxjSNika5yRNhsEHYg1hfQx+NHd/ie7dUwgIA3DgiH4eNl54RZOzf9r25nQECRPpxW9SZVQzdkx+ZurPIna272+8J8gQCyRWpH9t23DrFeyMlastza9wf/43juD+brjrvuFHF/tEhd35Gsallmf5N/whepdZQdWSur2lL0yv1XFzG6jWFlmT2LtzWsfaT1unn+1v68N9X5pza9qxFygusGwSGeiONWhxNOLAomAQuihjOd6B3zGqViahM+2cXiU/Wn7tQdD0zFUaTjkDMTcGJBk7RMeyZheuIFSeOrKG59QDAgLpDKPJf51L2G2TaV+fa/KoMrQgsC6ul8WS7G/3J9fP/pPqNEUCLCiQi9lyAMxtW8GMuqZm7F6+8AAAD//y+ArL0=,ANR,Antwerpen,BEL,2023-06-13,07:30,ALC,Alicante,ESP,2023-06-13,10:10,179.99,179.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1331,eJyMklGL4jAUhf+KXF9vZm7aSWzzZtQpUtGlWpxVRFJNl+64dmh1YRDz25eswo5v+3rOx7mnp7mAAQXTeYqjPMOFRo6EhN9ynE1Hy/537E8meGqqj3bbmoNtcTnSKKQAhALUeg06y3GsVxhQEDKSjKIFSUVCET1okRLkNX8iDDm+ckRMh8sEETYbhB2o9QWKun6vjj8GB9O2oOCVA8KxfX/aeWFWzm3zu9pZUJAO705pGqtNW7WDen8zlskXa24Ph9R+ggJy6dB13FvoPOICwck5cty5tzv/sz43R/t5w313khR1Ftr37egsH+vVI/kvfKGdp1zHOZ3ljuQzRc8+ovN3DDfWqwfRr+HcPa0p9l+/tTkf7PT8q7CNryE4wXWD4JFQGdGjwkQBs6bXYy98t2dxz+6YLE3ISyOtJKs+THOqTlV9ZHuSsSRjGX8pI/YSk2SmpD0TXEoR9KwopAUEC+oCup8k/WTkX8Nsq/vJdjwdwBWhBAXZaJ5PFt3/ud69/fSQUawoViJSIn4KiHen87Srs5z5Fa9/AgAA//+xp66q,BRU,Brussel,BEL,2023-06-08,06:05,IBZ,Ibiza,ESP,2023-06-08,08:50,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1451,eJyMklFv2jAQx78KOl7P7RmwIX7DQEMEJagJogMh5IAzZWVQJTCpQvizTx5IK5sm7fV/P//ufPYZDCiYJCMczF4w1ciRkHA6w3gymHe/YHc8xmNZvFfryuxshfOBRiEFIGSglkuIkxSnzxE2qNFkJBkFKReqSYroLusoEj7zLVqC4xNHxGF/HiICgjdEevHHib8tgWrRvyyrFcIG1PIM2eHwVuy/9namqkDBEweEffX2sPFBnCe2/FFsLCgY9m+V3JRWm6qoeofttTAPP5USu9uN7AcoIDfsu5p7bTqPuIbg5Bw57tzrjf92OJV7+3HF/ewkKail2s9bi5M00ot78rc81c5TruZcnKSO5CMFj15R+7VSF+nFXei34abPkbsJy2z7+brlaWcnp++ZLf0kghNcVgge4cqINmWm02DWtNusxTdbFrTthsncNHlupJVk1bspj8WxOOzZlmQgyVjGW3mHtQKSzOS0ZYJLKRptKzJpAcGCOoPuhmE3HPhvFa91N1xHkx5cEHJQ8DJIZuO0/j/d69d3bzIKFAVKdJQIHrgQ9UkyqsdJyvwiLz8DAAD//z59vrM=,OST,Brugge-Oostende,BEL,2023-06-09,15:30,IBZ,Palma de Mallorca,ESP,2023-06-09,18:05,99.99,99.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1331,eJyMklGL4jAUhf+KXF9vZm5aE23emsEpRdGlWpxVRFJNl+507dDqwiDmty9ZhR3f9vWcj3NPT3MBAwpmiwmO8wyXGjkSEn7LcT4br+LvGE+neGqrj27Xmdp2uBprFFIAQgFqswGd5ZjqNQYUhIwk47TkUhEpogdtpAbCa/5EGHJ85YiYxqsEEbZbhD2ozQWKpnmvjj9eatN1oOCVA8Kxe3/ae2FeLmz7u9pbUJDGd6c0rdWmq7qX5nAzVskXa2HremI/QQG5NHY99xY6j7hAcHKOHHfu7c7/bM7t0X7ecN+dJKfeUvu+PZ3lqV4/kv/Cl9p5yvWc01nuSD5zevYRvb9juFSvH0S/hnP3tLY4fP3W9lzb2flXYVtfQ3CC6xbBI4EyYkiFGQXMmuGQDfj+wKKh3TNZmpCXRlpJVn2Y9lSdqubIDiQjScYyPihHbBCRZKakAxNcShEMrSikBQQL6gI6TpI4GfvXMN/pONmlsxe4IpSgIBsv8umy/z/X+7efHjKKFEVKjJSIngLi/dli0tdZzvyK1z8BAAD//1Nprm8=,BRU,Brussel,BEL,2023-06-10,16:00,IBZ,Ibiza,ESP,2023-06-10,18:45,114.99,114.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1371,eJyMktFu4joQhl8FDbfjdiYQp/FdHNEUtaVHgYieIoQccFbZslAlsFKF8LOvDEhLV1ppb//5/M147AMYUDAaP+KgyHGikZGQ8L8CX0aDafI/Jk9PuGvqj3bRmrVtcTrQGMoQEEpQsxnovMDn5AEDCnqCpGCecKQ4VERfslj1T5lv0YsY7xkRs3SaIQKCNwz12/WJgBTTH5aAVfBXy3yOsAQ1O0C53b7Xm2/p2rQtKLhnQNi07zdLH7xUY9v8rJcWFGTppVKZxmrT1m26XZ0L0+yqNLbr9aP9BAXkstR13GvPecQFIZNz5Ni51wv/fbtvNvbzjPvZSTJ3JtrP29F5MdRvX8nf8ol2nnId53ReOJK3zLde0Tmt1A3123V42oZ7Th7cRdiUq+vrNvu1He1/lLbxk4RMcJwjeISVCSMqzV0grIki0eflSsSRXQpZmR5XRlpJVn2YZlfv6u1GrEjGkowV3K/uRD8mKUxFKxGylGEQ2bCUFhAsqAPoJMuSbOC/1ctCJ9liOErhiFCBgnwwLp4m3X/p3j2/e09QrChW4Z0K45uAuDsaP3Z1Xgi/yOOvAAAA//85BL4M,BRU,Brussel,BEL,2023-06-11,17:15,IBZ,Menorca,ESP,2023-06-11,19:45,85.99,85.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1341,eJyMklGL4jAUhf+KXF9vZm5aE23eTHGqKHaZVpxVRFJNl+64dmh1YRDz25eswo5v+3rOx7mnp7mAAQXzbIqjxSvmGjkSEn5bYDofLYffcTib4ampPtptaw62xeVIo5ACEApQ6zWkWY4TvcKAgpCRZDzIuVQhKaIHLVJceM2fCHscXzgijuNlggibDcIO1PoCRV2/V8cf8cG0LSh44YBwbN+fdl5Iy8w2v6udBQXj+O6UprHatFUb1/ubsUy+WJk9HKb2ExSQG8eu495C5xEXCE7OkePOvd35n/W5OdrPG+67k+RBJ9e+byfN8olePZL/wnPtPOU6zqVZ7kg+8+DZR3T+juEmevUg+jWcu6c1xf7rtzbng52ffxW28TUEJ7huEDxCyog+FWYQMGv6fdbjuz2L+nbHZGlCXhppJVn1YZpTdarqI9uTjCQZy3ivHLBeRJKZkvZMcClF0LeikBYQLKgL6GGSDJORfw3pVg+T7WQewxWhBAWvo2wxy7v/c717++kho0hRpMRAieiJC9GdZ9NumuXMr3j9EwAA//+vKq69,OST,Brugge-Oostende,BEL,2023-06-12,16:30,IBZ,Ibiza,ESP,2023-06-12,19:15,97.99,97.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1417,eJyMklFv2jAUhf8Kurxet9cJdojfcAtR1BZQIKIDIeSAM2VlUCUwqUL4t08eSCubJu31nOPvXh/7BAYUDCdP2M8znGrkSEg4znE07M96X7D3/IyHunpvVo3Z2gZnfY1CCkAoQC0WoLMcxy8pBhSEjCTj4ZQLFZIiutG6ioTX/IgOj3DAEXHwOEsQAcETUj3/48TflFh16F+U5RJhDWpxgmK/f6t2Xx+2pmlAwYADwq55u1t7YVRObP2jWlvvPF6d0tRWm6ZqHvabizFLPlkTu90+2Q9QQG7w6FruNXQ+4gLByTly3LnXa/7b/ljv7Mcl7ncnycPWVPt9WzrLUz2/Tf6GT7XzKddyTme5I3nPw3uPaP2q1KV6fiP6Ntz4JXVXYF1sPl+3Pm7t8Pi9sLXfRHCC8xLBR0gZEVFhugGzJopYh683LI7smsnShLw00kqy6t3Uh+pQ7XdsQzKWZCzjnbLLOjFJZkraMMGlFEFkRSEtIFhQJ9C9JOklff+tRivdS1bp8AHOCCUoyPqT/Hna/p/p7cu7h4xiRbESXSXiu4B4ezh5aussZ77I888AAAD//7WAvk8=,BRU,Brussel,BEL,2023-06-13,15:30,IBZ,Palma de Mallorca,ESP,2023-06-13,18:05,75.99,75.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMkt+K4kwUxF9FjrenZ04n5l/fpcUJoqhEg/MhIp2k+yM7rhkSXRjEfvalV2HHu72t+lGnUukrKBCwWM9wUuS4kciRkHBV4HIx2ab/YTqf47lrPvtDr466x+1EYhAGgFCC2O1A5gWm2Qo98nxGIaNoQ6GgQBA9aYng5DR3gjjHN46IU7nNEGG/R6hA7K5Qtu1Hc/p/fFR9DwLeOCCc+o+XyglLs9bdr6bSIGAqH45RnZaqb/pxW9+NbfbNWuvjcaa/QADZqbQD++5bh1gv4GQtWW7t+4P/0V66k/664647hRQNNtL1Hci8SLPVM/k3fCOto+zAWpkXlsJXil5dxODPGDbNVk+iW8PaR1pX1t+/tbsc9eLys9SdqxFwgtsewSGe8P0kKE1UszoqKzZKRoYlJhix2BgVjvxYmbgUn6o7N+emPTETh2VSRjHjlarYKCbOVFCHTHlxklDNdR17gKBBXEGmWZZmE/calgeZZofpYgw3BAMC8sm6mG+G/3J9eP/pPqNEUCKCRFDwEkbRcLGeDWVeMLfi7XcAAAD//1harpU=,BRU,Brussel,BEL,2023-06-07,06:05,AGP,Malaga,ESP,2023-06-07,09:10,119.99,119.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,eJyMkt+K4kwUxF9FjrenZ07+J32XFid8KkYmEedDRDpJ95Id1wyJLgxiP/vSo7Dj3d5W/ahTqfQFJHBYFnOcrl+xFOggIeFqjflyukn/x3SxwFPffgz7QR7UgJupwCAMAKECvt1CXpSYZit0yfUYhYyikkLuESd60BLuf2n2BEUOvjiIOBObDBF2O4Qa+PYCVde9t8cfk4McBuDw4gDCcXh/qq2Q60L1v9taAYeZuDta9krIoR0mXXMzNtk3q1CHw1x9AgcyM2FG5s0zFjFu4JAxZBxj3u78z+7cH9XnDbfdKaRoVArbd5QXZZqtHsm/4aUwljIjY/KiNBQ+U/RsI0ZfY5g0Wz2Idg1j7ml91Xz/1v58UMvzr0r1tkbgEFx3CBbxueclQaWjhjVRVTM/8TVLdOCzWGsZ+l4sdVzxD9mf2lPbHZmOwyqpopg5tayZH5PDZNCETLpxklDjqCZ2AUEBv4BIsyzNpvY15HuRZvv/lhO4Imjg8Dot1oty/C/Xx7ef7jFKOCU8SDgFT2HkjpfFfJwXJbMrXv8EAAD//7zNrt8=,OST,Brugge-Oostende,BEL,2023-06-07,06:30,AGP,Malaga,ESP,2023-06-07,09:40,149.99,149.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,eJyMklFr4kAUhf+KXF/vtDeJiTPzlhQNohhpInYRkUkys2TrmpLoQhHnty9Tha1v+3rOx7knJ3MBBRKW+Rwn61csEvSQkHC1xmw52cQ/MF4s8NQ1H/2+Vwfd42aSYBiFgFCC3G4hywuM0xX65AeMIka8oEj6oSR60IQMvjR3gsYeTj1EnE03KSLsdggVyO0FyrZ9b44/Xw6q70HC1AOEY//+VDkhM7nu/jSVBgmz6d0xqtOJ6pv+pa1vxib9ZuX6cJjrT5BAdja1A/sWWIdYP/TIWrKetW93/ld77o7684a77hQRHxSJ6zvI8iJOV4/kv/AisY6yA2uzvLAUPRN/dhGDrzFsnK4eRLeGtfe0rqy/f2t3Pujl+XepO1cj9AiuOwSHBDIIRFiacc3qcVmxkRgZJkw4YtwYFY0Crgwv5YfqTs2paY/M8KgU5Zgzr1IVG3HymArriCmfC0G1p2vuA4IGeYEkTtM4nbjXkO2TON3Pli9wRTAg4XWSrxfF8H+uD28/PWAkJAkZCknhUzT2h8t8PszygrkVr38DAAD///XFrwI=,OST,Brugge-Oostende,BEL,2023-06-08,06:25,AGP,Malaga,ESP,2023-06-08,09:35,139.99,139.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1027,eJyMklGL2kAUhf+KXF/v7N4kTjKZt4xoqIpKNLhFRCbJpKRrdUm0sIjz28tUoetbX8/5OPfkZK6gQcJ8NcVRnuFaoYeEhMscF/PRJvmOyWyG57b56PadPpgONyOFPOSAUIDcbkFlOSbpEn3yA0YhI7H2uPS5JHrShAzIae4E+RGOPUScjDcpIux2CCXI7RWK0+m9Of4YHnTXgYSxBwjH7v2ldMKiXpn2d1MakDAZP5xat0bprumGp+pubNIv1socDlPzCRLITsa2Z98C6xDrc4+sJetZ+/bgf54u7dF83nHXnUISvbVyfXsqy5N0+Uz+C18r6yjbs1ZluaXwlcSri+j9HcMm6fJJdGtY+0hri+rrt7aXg5lffhWmdTW4R3DbITgklEEQ86KOKlZFRckG8aBmcc0HTNS1DgeB0LUo5Iduz825OR1ZLcIiLiLBvFKXbCDIY5pXIdO+iGOqPFMJHxAMyCuoJE2TdORew2KvknT/bT6EG0INErLRKp+t+/9zvX//6QGjWFIseSyJv4RR1J+vpn2V5cytePsTAAD//7kTrtQ=,BRU,Brussel,BEL,2023-06-08,15:25,AGP,Malaga,ESP,2023-06-08,18:30,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMkkGP2jAQhf8KGq7j3TEhIfYtXtiogAAFIrZCCDmJXaVLYZVApRXCv71yQepy6/XNp5n3nn0BDRJmywmO8gxXCjkSEi5ynM9G6+Q7JtMpnpr6o921em9aXI8UhlEICAXIzQZUlmOSLrBHvYBRxEisKJJEkuhBE5JCr/kTxDm+ckQcD9cpImy3CCXIzQWK4/G9Pvx42eu2BQmvHBAO7ftT6YW5XZrmd10akDAe3idWN0bptm5fjtVtsE6/jJZmv5+YT5BAbjx0HfcWOI+4XsjJOXLcubc7//N4bg7m84Z77xSR6KyU99tRWZ6ki0fy3/KVcp5yHedUljuKnkk8+xWdv2W4JF08iL4N5+7bmqL6mrU5783s/KswjbcRcoLrFsEjoQwCERZ2ULFqUJSsL/qWCRv2WWytjvpBrG1cyA/dnOpTfTwwG0eFKAYx46UuWT8mznRYRUz3YiGo4qaKe4BgQF5AJWmapCP/G+Y7laS7b7MXuCJYkJCNlvl01f2f693bowfMZxQy9EmfosGgO1tOuirLmW/x+icAAP//f3+urw==,BRU,Brussel,BEL,2023-06-09,06:00,AGP,Malaga,ESP,2023-06-09,09:05,159.99,159.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,eJyMkl1r4kwUx7+KHG/PtGfMS2fmLpF0+mBQqYp9EJFJMlmydbUkulDE+ezLVGF1YWFv/+eX33nJnMCAgvFshNniFecpciQknC5wMs6Wyf+Y5Dke2uaj23RmaztcZilGcQQIBajVCnKtMcmHOKBBwChmJOcUKyJFdJcJFUY+8y14zPGZI+JLttSIgOANiZ7efSEV/9PCSUX0N8t6jVCCWp2g2O/fm9234dZ0HSh45oCw694fSh9M6pltfzalBQUv2bVSm9ampmu64b66FJb6pjSz2+3IfoICci+Z67m3wHnEDSJOzpHjzr1d+e/7Y7uznxfcz04xyd489fP2cq0TPb0nf8vnqfOU6zmXa+0ofiT56BW9r5O6RE9vw69ruCQfuquwLarbddvj1o6PPwrb+kkiTnBeI3iEVBDIqKifKlY9FSULZVgzWUchE3Vt4jAQphaF+jDtoTk0+x2rRVzI4kkwXpqShYI4M1EVMzMQUlLFbSUGgGBBnSBN/JKZf1aTTZrozX/jIZwRalDwms0W+bz/L937l/8eMJKKpIqkoughFqI/no36udbMH/L8KwAA//8BML39,LGG,Luik,BEL,2023-06-09,06:00,AGP,Alicante,ESP,2023-06-09,08:45,104.99,104.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,eJyMklGL4jAUhf+KXF9vZm6tqU3eUtEiSpWqOIuIpG2ydMfVodWFQcxvX7IKO77N6zkf556e5goaJGTLKY7WOa4SDJCQcLHGeTbaqB+oZjM8N/VHu2/1wbS4GSXIIw4IBcjtFlSWo0oX2KNeyChiJFYUyZAk0ZMmZMi95k8QhTgOEHEy3qSIsNshlCC3VyhOp/f6+HN40G0LEsYBIBzb95fSC3O7NM2fujQgYTJ+OFY3JtFt3Q5P1d3YpF+spTkcpuYTJJCbjF3HvYXOI67HA3KOXODc24P/dbo0R/N5x313ikh0Vonv21FZrtLFM/k/fJU4T7mOcyrLHUWvJF59ROffGE6liyfRr+HcI60pqq/f2lwOJrv8Lkzja/CA4LZD8Eggw1Dwwg4qVg2KkvVF3zJheZ/F1uqoH8baxoX80M25PtenI7NxVIhiELOg1CXrxxQwzauI6V4sBFWBqeIeIBiQV0hUmqp05F/DfJ+odD/JhnBDsCAhHy3Xs1X3O9e7958eMhKShORCEn+JBO9my2lXZTnzK97+BgAA//92ga6f,ANR,Antwerpen,BEL,2023-06-09,06:30,AGP,Malaga,ESP,2023-06-09,09:35,139.99,139.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,eJyMkl+L2kAUxb+KXF/v7N5JzJ+Zt0Q0FsXIJuIWEZkkk5KuNUuihUWcz15Ghdq3vp7z49yTk7mAAgnLbI6T9RvmMXIkJFytMV1ONtF3jBYLPHXNZ7/v1UH3uJnE6PkeIBQgt1tIsxyjZIUOOS4jn5HIeSA5SaJnzSHp3DR7ggKOU46Is+kmQYTdDqEEub1A0bYfzfHH+KD6HiRMOSAc+4+X0gppnenud1NqkDCbPpxadTpWfdOP2+pubJInK9OHw1x/gQQys6kZmHfXWMQ4HidjyHBj3h/8z/bcHfXXHbfdyScxyGPbd5BmeZSs/iX/huexsZQZGJNmuSH/lcSrjRjcxjBRsnoWb2sY80jriur5W7vzQS/Pvwrd2RoeJ7juECziSNcVXlEHFauComQjMaqZqL0RC+ta+SM3VHVYyE/VnZpT0x5ZHfqFKIKQ8VKVbBQSZ8qrfKacUAiquK5CBxA0yAvEUZJEycS+hnQfR8n+23IMV4QaJLxNsvUiH/7P9eH9p7uMhCQhPSHJe/EDZ7jM5sM0y5ld8fonAAD//7/5rt8=,OST,Brugge-Oostende,BEL,2023-06-09,17:10,AGP,Malaga,ESP,2023-06-09,20:20,109.99,109.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4j4Uxb+KXF9vZm6srW3eGnGKKCq1xfkjImmb/OlO1w6tLgxiPvuSVdjxbV/P/XHvOSe5ggIBq+0CZ3mKmUSOhISbHNer2S7+D+PlEs9d/dkfe9XoHncziX7gA0IBYr8HmeYYJxsc0chjFDBOGQWCSBA9aZEg32nuBHGObxwR53KXIMLhgFCC2F+haNuP+vT/tFF9DwLeOCCc+o+X0glrs9Xdr7rUIGAuHxOjOi1VX/fTtroPdsm30VY3zUJ/gQCyc2kH9t2zDrEjn5O1ZLm17w/+R3vpTvrrjjvvFHAaZNL5Hcg0j5PNM/l3eSato+zAWpnmloJXTq9uxeBPGTZONk+ia8Pax7auqL5n7S6NXl1+FrpzNnxOcDsgOIQLz4v8wkwqVk2Kko2jsWGR8ccsNEYFYy9UJizEp+rO9bluT8yEQREVk5DxUpVsHBJnyq8CpkZhFFHFdRWOAEGDuIKMkyROZu43rI8yTo7z1RRuCAYEpLNtvsyG/3J9eH90j7mMkfBd0pdgMhmutouhTHPmWrz9DgAA//8lkq50,BRU,Brussel,BEL,2023-06-10,06:00,AGP,Malaga,ESP,2023-06-10,09:05,119.99,119.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,eJyMklGPmkAUhf+Kub7e2b0DDsK8wUZJ1YhZMG5jjBlgpqFrZQPaZGOc397MalL71tdzvpx7OMwFFEhY5nOcrF+xSJAjIeFqjdlysom/Y7xY4KlrPvp9rw66x80kQREIQChBbreQ5QXG6Qo98nxGAeNUUCAFSaJHjTvBae4EjTlOOSLOppsUEXY7hArk9gJl2743xx8vB9X3IGHKAeHYvz9VTshMrrvfTaVBwmx6d4zqdKL6pn9p65uxSR+sXB8Oc/0JEsjOpnZg33zrEOsJTtaS5da+3fmf7bk76s8b7rpTwGlQJK7vIMuLOF39S/4NLxLrKDuwNssLS8Ezp2cXMfgaw8bp6lH8WsPae1pX1o/f2p0Penn+VerO1RCc4LpDcIiQvh+J0oxrVo/Lio2ikWGRESMWGqOCkR8qE5byQ3Wn5tS0R2bCoIzKcch4pSo2CokzJeqAKS+MIqq5rkMPEDTICyRxmsbpxL2GbJ/E6f7b8gWuCAYkvE7y9aIY/s/14e2n+4wiSZEUkSTxFIy94TKfD7O8YG7F658AAAD//5LcrsI=,OST,Brugge-Oostende,BEL,2023-06-10,06:50,AGP,Malaga,ESP,2023-06-10,10:00,169.99,169.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,eJyMklGL4jAUhf+KXF9vZm7aprZ5S0WLKFWq4iwikrbp0h1Xh1YXBjG/fckq7Pg2r+d8nHt6mitokJAtpzha57hKkCMh4WKN82y0UT9QzWZ4bpuPbt/pg+lwM0pQhAIQCpDbLagsR5Uu0CPPZxQyTivuS19IoictlAE5zZ0g8nHMEXEy3qSIsNshlCC3VyhOp/fm+HN40F0HEsYcEI7d+0vphHm9NO2fpjQgYTJ+OLVuTaK7phueqruxSb9YS3M4TM0nSCA7GdueffOtQ6wnOFlLllv79uB/nS7t0XzecdedQk69VeL69lSWq3TxTP4PXyXWUbZnrcpyS+Erp1cX0fs3hlXp4kl0a1j7SGuL6uu3tpeDyS6/C9O6GoIT3HYIDvGk78eiqAcVqwZFyYI4qFlci4BFda3DwI90HRXyQ7fn5tycjqyOwiIuBhHjpS5ZEBFnWlQh014Ux1RxU0UeIBiQV0hUmqp05F7DfJ+odD/JhnBDqEFCPlquZ6v+d6737z/dZxRLiqWIJYmXMBb9bDntqyxnbsXb3wAAAP//MRGucg==,ANR,Antwerpen,BEL,2023-06-10,13:35,AGP,Malaga,ESP,2023-06-10,16:40,139.99,139.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4jAUhf+KXF9vZm5aW5u8NYNTVkWlWpxFRNI2Wbrj6tDqwiDmty9ZhR3f9vWcj3NPT3MBDRJmywmOihxXCjkSEi4KnM9G6/Q7ptMpntrmo9t1em86XI8URnEECCXIzQZUXmCaLTCgIGQUM85XFMuAJNGDJmQQec2fIM7xlSPiWK0zRNhuESqQmwuUx+N7c/jxstddBxJeOSAcuvenygtzuzTt76YyIGGs7o7VrVG6a7qXY30z1tkXa2n2+4n5BAnkxsr13FvoPOKCiJNz5Lhzb3f+5/HcHsznDffdKea8t1K+b0/lRZotHsl/4SvlPOV6zqm8cBQ/c/7sI3p/x3BptngQ/RrO3dPasv76re15b2bnX6VpfY2IE1y3CB4JZRiKqLTDmtXDsmIDMbBM2GjAEmt1PAgTbZNSfuj21Jya44HZJC5FOUwYr3TFBglxpqM6ZjpIhKCamzoJAMGAvIBKsyzNRv41zHcqzXbfZi9wRbAgIR8ti+mq/z/X+7efHjISkoSMhKToKR4O+7PlpK/ygvkVr38CAAD//0O+rog=,BRU,Brussel,BEL,2023-06-11,06:20,AGP,Malaga,ESP,2023-06-11,09:25,149.99,149.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
