flightNumber,scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
1011,2023-03-16,BRU,Brussel,BEL,2023-04-15,06:00,AGP,Malaga,ESP,2023-04-15,09:05,109.99,109.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-15,06:50,AGP,Malaga,ESP,2023-04-15,10:00,129.99,129.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-04-15,13:35,AGP,Malaga,ESP,2023-04-15,16:40,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,2023-03-16,BRU,Brussel,BEL,2023-04-15,14:25,AGP,Malaga,ESP,2023-04-15,17:30,99.99,99.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-16,06:15,AGP,Malaga,ESP,2023-04-16,09:25,129.99,129.99,Direct,03:10,,TB,TUI fly,8,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-04-16,08:30,AGP,Malaga,ESP,2023-04-16,11:35,144.99,144.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-16,13:50,AGP,Malaga,ESP,2023-04-16,16:55,104.99,104.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,2023-03-16,BRU,Brussel,BEL,2023-04-16,15:25,AGP,Malaga,ESP,2023-04-16,18:30,97.99,97.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-04-17,06:00,AGP,Alicante,ESP,2023-04-17,08:45,114.99,114.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-17,06:05,AGP,Malaga,ESP,2023-04-17,09:10,134.99,134.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-04-17,15:20,AGP,Malaga,ESP,2023-04-17,18:25,164.99,164.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-17,16:45,AGP,Malaga,ESP,2023-04-17,19:55,149.99,149.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-18,06:15,AGP,Malaga,ESP,2023-04-18,09:20,104.99,104.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-04-18,14:15,AGP,Malaga,ESP,2023-04-18,17:20,179.99,179.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-04-12,12:30,TFS,Tenerife,ESP,2023-04-12,16:30,139.99,139.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-12,13:10,TFS,Tenerife,ESP,2023-04-12,17:10,109.99,109.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-12,14:05,TFS,Tenerife,ESP,2023-04-12,18:05,129.99,129.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-13,12:40,TFS,Tenerife,ESP,2023-04-13,16:40,129.99,129.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-13,13:50,TFS,Tenerife,ESP,2023-04-13,17:50,119.99,119.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-14,06:05,TFS,Tenerife,ESP,2023-04-14,10:05,419.99,419.99,Direct,05:00,,TB,TUI fly,1,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-14,13:35,TFS,Tenerife,ESP,2023-04-14,17:35,139.99,139.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-14,13:40,TFS,Tenerife,ESP,2023-04-14,17:40,99.99,99.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-14,15:40,TFS,Tenerife,ESP,2023-04-14,19:40,99.99,99.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-15,06:05,TFS,Tenerife,ESP,2023-04-15,10:05,169.99,169.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-15,08:00,TFS,Tenerife,ESP,2023-04-15,12:00,129.99,129.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-04-15,14:55,TFS,Tenerife,ESP,2023-04-15,18:55,134.99,134.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1755,2023-03-16,BRU,Brussel,BEL,2023-04-15,16:50,TFS,Tenerife,ESP,2023-04-15,20:50,129.99,129.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-16,14:10,TFS,Tenerife,ESP,2023-04-16,18:10,129.99,129.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-16,14:40,TFS,Tenerife,ESP,2023-04-16,18:40,199.99,199.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-17,06:00,TFS,Tenerife,ESP,2023-04-17,10:00,199.99,199.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-17,06:10,TFS,Tenerife,ESP,2023-04-17,10:10,269.99,269.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-18,06:05,TFS,Tenerife,ESP,2023-04-18,10:05,239.99,239.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2197,2023-03-16,BRU,Brussel,BEL,2023-04-23,06:40,CFU,Corfu,GRC,2023-04-23,10:45,149.99,149.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2265,2023-03-16,BRU,Brussel,BEL,2023-04-20,06:15,HER,Kreta-Heraklion,GRC,2023-04-20,11:05,229.99,229.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2285,2023-03-16,BRU,Brussel,BEL,2023-04-21,06:20,HER,Kreta-Heraklion,GRC,2023-04-21,11:10,249.99,249.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2283,2023-03-16,BRU,Brussel,BEL,2023-04-23,06:20,HER,Kreta-Heraklion,GRC,2023-04-23,11:10,349.99,349.99,Direct,03:50,,TB,TUI fly,7,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-04-23,12:45,HER,Rhodos,GRC,2023-04-23,17:35,149.99,149.99,Stop Over,05:30,,TB,TUI fly,10,True,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-04-24,06:15,HER,Kreta-Heraklion,GRC,2023-04-24,11:05,279.99,279.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-04-21,06:00,RHO,Rhodos,GRC,2023-04-21,11:00,219.99,219.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-04-22,14:15,RHO,Rhodos,GRC,2023-04-22,19:15,349.99,349.99,Direct,04:00,,TB,TUI fly,3,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-04-23,12:45,RHO,Rhodos,GRC,2023-04-23,17:35,219.99,219.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-04-23,14:15,RHO,Rhodos,GRC,2023-04-23,19:15,259.99,259.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2367,2023-03-16,BRU,Brussel,BEL,2023-04-25,06:00,RHO,Rhodos,GRC,2023-04-25,11:00,349.99,349.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1315,2023-03-16,BRU,Brussel,BEL,2023-04-23,16:35,FAO,Jerez,PRT,2023-04-23,19:40,249.99,249.99,Stop Over,04:35,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-19,06:00,ALC,Alicante,ESP,2023-04-19,08:50,144.99,144.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-19,06:05,ALC,Alicante,ESP,2023-04-19,08:50,99.99,99.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-04-19,06:30,ALC,Alicante,ESP,2023-04-19,09:10,149.99,149.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1113,2023-03-16,BRU,Brussel,BEL,2023-04-19,06:30,ALC,Alicante,ESP,2023-04-19,09:15,87.99,87.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-20,06:05,ALC,Alicante,ESP,2023-04-20,08:50,95.99,95.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-20,07:00,ALC,Alicante,ESP,2023-04-20,09:50,114.99,114.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1103,2023-03-16,ANR,Antwerpen,BEL,2023-04-20,15:30,ALC,Alicante,ESP,2023-04-20,18:10,139.99,139.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-04-21,06:00,ALC,Alicante,ESP,2023-04-21,08:45,104.99,104.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1419,2023-03-16,BRU,Brussel,BEL,2023-04-21,06:15,ALC,Palma de Mallorca,ESP,2023-04-21,08:55,229.99,229.99,Stop Over,04:25,,TB,TUI fly,4,False,0.0,0.0,,,False
1333,2023-03-16,ANR,Antwerpen,BEL,2023-04-21,06:35,ALC,Ibiza,ESP,2023-04-21,09:15,109.99,109.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-21,07:00,ALC,Alicante,ESP,2023-04-21,09:50,159.99,159.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1187,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-22,06:00,ALC,Alicante,ESP,2023-04-22,08:50,204.99,204.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1135,2023-03-16,BRU,Brussel,BEL,2023-04-22,06:00,ALC,Alicante,ESP,2023-04-22,08:45,179.99,179.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1183,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-23,06:00,ALC,Alicante,ESP,2023-04-23,08:50,209.99,209.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1233,2023-03-16,BRU,Brussel,BEL,2023-04-23,06:10,ALC,Gerona,ESP,2023-04-23,08:20,144.99,144.99,Stop Over,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1103,2023-03-16,ANR,Antwerpen,BEL,2023-04-23,15:55,ALC,Alicante,ESP,2023-04-23,18:35,279.99,279.99,Direct,02:40,,TB,TUI fly,1,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-04-24,06:00,ALC,Alicante,ESP,2023-04-24,08:45,129.99,129.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-24,06:05,ALC,Alicante,ESP,2023-04-24,08:50,129.99,129.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-25,06:00,ALC,Alicante,ESP,2023-04-25,08:50,129.99,129.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-25,06:15,ALC,Alicante,ESP,2023-04-25,09:00,134.99,134.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-04-25,07:30,ALC,Alicante,ESP,2023-04-25,10:10,199.99,199.99,Direct,02:40,,TB,TUI fly,7,False,0.0,0.0,,,False
1417,2023-03-16,BRU,Brussel,BEL,2023-04-20,06:20,IBZ,Palma de Mallorca,ESP,2023-04-20,08:55,144.99,144.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1333,2023-03-16,ANR,Antwerpen,BEL,2023-04-21,06:35,IBZ,Ibiza,ESP,2023-04-21,09:15,249.99,249.99,Direct,02:40,,TB,TUI fly,10,True,0.0,0.0,,,False
1451,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-21,15:30,IBZ,Palma de Mallorca,ESP,2023-04-21,18:05,279.99,279.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1417,2023-03-16,BRU,Brussel,BEL,2023-04-22,06:15,IBZ,Palma de Mallorca,ESP,2023-04-22,08:50,229.99,229.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1417,2023-03-16,BRU,Brussel,BEL,2023-04-23,06:30,IBZ,Palma de Mallorca,ESP,2023-04-23,09:05,149.99,149.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1321,2023-03-16,ANR,Antwerpen,BEL,2023-04-24,08:40,IBZ,Ibiza,ESP,2023-04-24,11:20,164.99,164.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1341,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-24,16:30,IBZ,Ibiza,ESP,2023-04-24,19:15,99.99,99.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-19,06:05,AGP,Malaga,ESP,2023-04-19,09:10,99.99,99.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-19,06:30,AGP,Malaga,ESP,2023-04-19,09:40,179.99,179.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1027,2023-03-16,BRU,Brussel,BEL,2023-04-20,06:05,AGP,Malaga,ESP,2023-04-20,09:10,169.99,169.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-20,06:25,AGP,Malaga,ESP,2023-04-20,09:35,189.99,189.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-21,06:00,AGP,Malaga,ESP,2023-04-21,09:05,154.99,154.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-04-21,06:00,AGP,Alicante,ESP,2023-04-21,08:45,119.99,119.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-04-21,14:50,AGP,Malaga,ESP,2023-04-21,17:55,259.99,259.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-21,17:10,AGP,Malaga,ESP,2023-04-21,20:20,184.99,184.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-22,06:00,AGP,Malaga,ESP,2023-04-22,09:05,204.99,204.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-22,06:50,AGP,Malaga,ESP,2023-04-22,10:00,199.99,199.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-04-22,13:35,AGP,Malaga,ESP,2023-04-22,16:40,309.99,309.99,Direct,03:05,,TB,TUI fly,4,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-23,06:00,AGP,Malaga,ESP,2023-04-23,09:10,159.99,159.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-04-23,08:30,AGP,Malaga,ESP,2023-04-23,11:35,289.99,289.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-23,13:35,AGP,Malaga,ESP,2023-04-23,16:40,199.99,199.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-04-24,06:00,AGP,Alicante,ESP,2023-04-24,08:45,144.99,144.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-24,06:05,AGP,Malaga,ESP,2023-04-24,09:10,164.99,164.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-04-24,15:20,AGP,Malaga,ESP,2023-04-24,18:25,199.99,199.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-24,16:45,AGP,Malaga,ESP,2023-04-24,19:55,154.99,154.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-04-25,06:15,AGP,Malaga,ESP,2023-04-25,09:20,129.99,129.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-04-25,14:15,AGP,Malaga,ESP,2023-04-25,17:20,264.99,264.99,Direct,03:05,,TB,TUI fly,6,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-04-19,12:30,TFS,Tenerife,ESP,2023-04-19,16:30,179.99,179.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-19,13:10,TFS,Tenerife,ESP,2023-04-19,17:10,179.99,179.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-19,14:05,TFS,Tenerife,ESP,2023-04-19,18:05,169.99,169.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-20,13:00,TFS,Tenerife,ESP,2023-04-20,17:00,184.99,184.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-20,13:50,TFS,Tenerife,ESP,2023-04-20,17:50,239.99,239.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-21,06:05,TFS,Tenerife,ESP,2023-04-21,10:05,339.99,339.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-21,13:35,TFS,Tenerife,ESP,2023-04-21,17:35,294.99,294.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-22,06:05,TFS,Tenerife,ESP,2023-04-22,10:05,339.99,339.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-04-22,14:55,TFS,Tenerife,ESP,2023-04-22,18:55,149.99,149.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-23,14:40,TFS,Tenerife,ESP,2023-04-23,18:40,339.99,339.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-23,15:25,TFS,Tenerife,ESP,2023-04-23,19:25,329.99,329.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-24,06:00,TFS,Tenerife,ESP,2023-04-24,10:00,309.99,309.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-04-24,06:10,TFS,Tenerife,ESP,2023-04-24,10:10,309.99,309.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-04-25,06:05,TFS,Tenerife,ESP,2023-04-25,10:05,234.99,234.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2197,2023-03-16,BRU,Brussel,BEL,2023-04-28,14:45,CFU,Corfu,GRC,2023-04-28,18:50,239.99,239.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2191,2023-03-16,BRU,Brussel,BEL,2023-04-30,06:40,CFU,Corfu,GRC,2023-04-30,10:45,319.99,319.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-04-27,06:15,HER,Kreta-Heraklion,GRC,2023-04-27,11:10,229.99,229.99,Direct,03:55,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-04-28,06:20,HER,Kreta-Heraklion,GRC,2023-04-28,11:10,289.99,289.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2281,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-28,06:30,HER,Kreta-Heraklion,GRC,2023-04-28,11:30,259.99,259.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-04-30,12:45,HER,Rhodos,GRC,2023-04-30,17:35,319.99,319.99,Stop Over,05:30,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-05-01,06:15,HER,Kreta-Heraklion,GRC,2023-05-01,11:05,409.99,409.99,Direct,03:50,,TB,TUI fly,1,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-04-28,06:00,RHO,Rhodos,GRC,2023-04-28,11:00,319.99,319.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-04-29,14:15,RHO,Rhodos,GRC,2023-04-29,19:15,409.99,409.99,Direct,04:00,,TB,TUI fly,4,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-04-30,12:45,RHO,Rhodos,GRC,2023-04-30,17:35,319.99,319.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-04-30,14:15,RHO,Rhodos,GRC,2023-04-30,19:15,369.99,369.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1315,2023-03-16,BRU,Brussel,BEL,2023-04-30,14:50,FAO,Jerez,PRT,2023-04-30,17:55,229.99,229.99,Stop Over,04:35,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-26,06:00,ALC,Alicante,ESP,2023-04-26,08:50,124.99,124.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-26,06:05,ALC,Alicante,ESP,2023-04-26,08:50,144.99,144.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1113,2023-03-16,BRU,Brussel,BEL,2023-04-26,06:30,ALC,Alicante,ESP,2023-04-26,09:15,144.99,144.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-04-26,06:30,ALC,Alicante,ESP,2023-04-26,09:10,169.99,169.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1021,2023-03-16,BRU,Brussel,BEL,2023-04-27,06:05,ALC,Malaga,ESP,2023-04-27,09:10,249.99,249.99,Stop Over,05:05,,TB,TUI fly,6,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-27,07:00,ALC,Alicante,ESP,2023-04-27,09:50,149.99,149.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-04-28,06:00,ALC,Alicante,ESP,2023-04-28,08:45,229.99,229.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-28,06:05,ALC,Alicante,ESP,2023-04-28,08:50,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-28,07:00,ALC,Alicante,ESP,2023-04-28,09:50,184.99,184.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-29,06:00,ALC,Alicante,ESP,2023-04-29,08:45,309.99,309.99,Direct,02:45,,TB,TUI fly,1,False,0.0,0.0,,,False
1187,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-29,06:00,ALC,Alicante,ESP,2023-04-29,08:50,294.99,294.99,Direct,02:50,,TB,TUI fly,7,False,0.0,0.0,,,False
1115,2023-03-16,BRU,Brussel,BEL,2023-04-29,15:20,ALC,Alicante,ESP,2023-04-29,18:05,264.99,264.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-04-30,06:00,ALC,Alicante,ESP,2023-04-30,08:50,169.99,169.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-04-30,06:10,ALC,Alicante,ESP,2023-04-30,08:55,214.99,214.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1103,2023-03-16,ANR,Antwerpen,BEL,2023-04-30,15:55,ALC,Alicante,ESP,2023-04-30,18:35,264.99,264.99,Direct,02:40,,TB,TUI fly,8,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-05-01,06:00,ALC,Alicante,ESP,2023-05-01,08:45,249.99,249.99,Direct,02:45,,TB,TUI fly,9,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-01,06:05,ALC,Alicante,ESP,2023-05-01,08:50,189.99,189.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
