flightKey,flightNumber,scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
TB 1011_2023-05-08,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-08,06:05,AGP,Malaga,ESP,2023-05-08,09:10,174.99,174.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-05-08,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-05-08,15:20,AGP,Malaga,ESP,2023-05-08,18:25,299.99,299.99,Direct,03:05,,TB,TUI fly,8,False,0.0,0.0,,,False
TB 1071_2023-05-08,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-08,16:45,AGP,Malaga,ESP,2023-05-08,19:55,139.99,139.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-05-09,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-09,06:15,AGP,Malaga,ESP,2023-05-09,09:20,149.99,149.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1003_2023-05-09,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-05-09,14:15,AGP,Malaga,ESP,2023-05-09,17:20,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-05-03,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-03,06:00,PMI,Palma de Mallorca,ESP,2023-05-03,08:35,249.99,249.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1431_2023-05-03,TB 1431,2023-03-30,LGG,Luik,BEL,2023-05-03,06:00,PMI,Palma de Mallorca,ESP,2023-05-03,08:30,99.99,99.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1373_2023-05-04,TB 1373,2023-03-30,BRU,Brussel,BEL,2023-05-04,15:45,PMI,Menorca,ESP,2023-05-04,18:15,189.99,189.99,Stop Over,03:55,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-05-05,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-05,06:20,PMI,Palma de Mallorca,ESP,2023-05-05,08:55,249.99,249.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1451_2023-05-05,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-05,15:30,PMI,Palma de Mallorca,ESP,2023-05-05,18:05,144.99,144.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-05-06,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-06,06:15,PMI,Palma de Mallorca,ESP,2023-05-06,08:50,369.99,369.99,Direct,02:35,,TB,TUI fly,1,False,0.0,0.0,,,False
TB 1431_2023-05-07,TB 1431,2023-03-30,LGG,Luik,BEL,2023-05-07,06:00,PMI,Palma de Mallorca,ESP,2023-05-07,08:30,139.99,139.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-05-07,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-07,06:15,PMI,Palma de Mallorca,ESP,2023-05-07,08:50,369.99,369.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-05-07,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-07,07:00,PMI,Palma de Mallorca,ESP,2023-05-07,09:35,154.99,154.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-05-08,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-08,06:15,PMI,Palma de Mallorca,ESP,2023-05-08,08:50,124.99,124.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-05-09,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-09,06:20,PMI,Palma de Mallorca,ESP,2023-05-09,08:55,164.99,164.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1413_2023-05-09,TB 1413,2023-03-30,BRU,Brussel,BEL,2023-05-09,15:30,PMI,Palma de Mallorca,ESP,2023-05-09,18:05,97.99,97.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1791_2023-05-03,TB 1791,2023-03-30,LGG,Luik,BEL,2023-05-03,12:30,TFS,Tenerife,ESP,2023-05-03,16:30,284.99,284.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1811_2023-05-03,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-03,13:10,TFS,Tenerife,ESP,2023-05-03,17:10,229.99,229.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-05-03,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-05-03,14:05,TFS,Tenerife,ESP,2023-05-03,18:05,249.99,249.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-05-04,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-05-04,13:00,TFS,Tenerife,ESP,2023-05-04,17:00,244.99,244.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1811_2023-05-04,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-04,13:50,TFS,Tenerife,ESP,2023-05-04,17:50,239.99,239.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-05-05,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-05-05,06:05,TFS,Tenerife,ESP,2023-05-05,10:05,389.99,389.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-05-05,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-05-05,13:35,TFS,Tenerife,ESP,2023-05-05,17:35,269.99,269.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-05-06,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-05-06,06:05,TFS,Tenerife,ESP,2023-05-06,10:05,349.99,349.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1791_2023-05-06,TB 1791,2023-03-30,LGG,Luik,BEL,2023-05-06,14:55,TFS,Tenerife,ESP,2023-05-06,18:55,199.99,199.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1811_2023-05-07,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-07,13:00,TFS,Tenerife,ESP,2023-05-07,17:00,274.99,274.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-05-07,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-05-07,14:30,TFS,Tenerife,ESP,2023-05-07,18:30,269.99,269.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1801_2023-05-08,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-08,06:00,TFS,Tenerife,ESP,2023-05-08,10:00,184.99,184.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-05-08,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-05-08,06:10,TFS,Tenerife,ESP,2023-05-08,10:10,274.99,274.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-05-09,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-05-09,06:05,TFS,Tenerife,ESP,2023-05-09,10:05,249.99,249.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2433_2023-05-12,TB 2433,2023-03-30,BRU,Brussel,BEL,2023-05-12,14:35,CFU,Zakynthos,GRC,2023-05-12,19:05,254.99,254.99,Stop Over,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2191_2023-05-14,TB 2191,2023-03-30,BRU,Brussel,BEL,2023-05-14,06:40,CFU,Corfu,GRC,2023-05-14,10:45,289.99,289.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2191_2023-05-15,TB 2191,2023-03-30,BRU,Brussel,BEL,2023-05-15,06:00,CFU,Corfu,GRC,2023-05-15,10:05,289.99,289.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2161_2023-05-16,TB 2161,2023-03-30,BRU,Brussel,BEL,2023-05-16,06:00,CFU,Araxos,GRC,2023-05-16,10:30,244.99,244.99,Stop Over,05:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-05-10,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-05-10,06:10,HER,Kreta-Heraklion,GRC,2023-05-10,11:00,219.99,219.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-05-11,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-05-11,06:15,HER,Kreta-Heraklion,GRC,2023-05-11,11:10,174.99,174.99,Direct,03:55,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-05-12,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:20,HER,Kreta-Heraklion,GRC,2023-05-12,11:10,229.99,229.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2281_2023-05-12,TB 2281,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-12,06:30,HER,Kreta-Heraklion,GRC,2023-05-12,11:30,254.99,254.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-05-13,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-05-13,06:10,HER,Kreta-Heraklion,GRC,2023-05-13,11:00,309.99,309.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-05-14,TB 2365,2023-03-30,LGG,Luik,BEL,2023-05-14,12:45,HER,Rhodos,GRC,2023-05-14,17:35,209.99,209.99,Stop Over,05:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2253_2023-05-14,TB 2253,2023-03-30,BRU,Brussel,BEL,2023-05-14,15:30,HER,Kreta-Heraklion,GRC,2023-05-14,20:20,274.99,274.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-05-15,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-05-15,06:15,HER,Kreta-Heraklion,GRC,2023-05-15,11:05,309.99,309.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-05-12,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:00,RHO,Rhodos,GRC,2023-05-12,11:00,339.99,339.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-05-13,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-05-13,14:15,RHO,Rhodos,GRC,2023-05-13,19:15,399.99,399.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2371_2023-05-13,TB 2371,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-13,14:30,RHO,Rhodos,GRC,2023-05-13,19:40,274.99,274.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2365_2023-05-14,TB 2365,2023-03-30,LGG,Luik,BEL,2023-05-14,12:45,RHO,Rhodos,GRC,2023-05-14,17:35,309.99,309.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-05-14,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-05-14,14:15,RHO,Rhodos,GRC,2023-05-14,19:15,309.99,309.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2341_2023-05-16,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-05-16,06:00,RHO,Rhodos,GRC,2023-05-16,11:00,569.99,569.99,Direct,04:00,,TB,TUI fly,4,False,0.0,0.0,,,False
TB 2371_2023-05-16,TB 2371,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-16,13:00,RHO,Rhodos,GRC,2023-05-16,18:10,224.99,224.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 3511_2023-05-13,TB 3511,2023-03-30,BRU,Brussel,BEL,2023-05-13,06:10,BDS,Brindisi,ITA,2023-05-13,08:55,199.99,199.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3511_2023-05-16,TB 3511,2023-03-30,BRU,Brussel,BEL,2023-05-16,15:15,BDS,Brindisi,ITA,2023-05-16,18:00,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-05-12,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:00,NAP,Napels,ITA,2023-05-12,08:35,214.99,214.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-05-15,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-05-15,06:00,NAP,Napels,ITA,2023-05-15,08:35,279.99,279.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-05-12,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:00,PMO,Napels,ITA,2023-05-12,08:35,194.99,194.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-05-15,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-05-15,06:00,PMO,Napels,ITA,2023-05-15,08:35,244.99,244.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1315_2023-05-11,TB 1315,2023-03-30,BRU,Brussel,BEL,2023-05-11,06:20,FAO,Jerez,PRT,2023-05-11,09:25,149.99,149.99,Stop Over,04:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1941_2023-05-14,TB 1941,2023-03-30,BRU,Brussel,BEL,2023-05-14,14:50,FAO,Faro,PRT,2023-05-14,17:05,259.99,259.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-05-10,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-10,06:00,ALC,Alicante,ESP,2023-05-10,08:50,159.99,159.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-05-10,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-05-10,06:05,ALC,Alicante,ESP,2023-05-10,08:50,139.99,139.99,Direct,02:45,,TB,TUI fly,8,False,0.0,0.0,,,False
TB 1113_2023-05-10,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-05-10,06:30,ALC,Alicante,ESP,2023-05-10,09:15,139.99,139.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1101_2023-05-10,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-05-10,06:30,ALC,Alicante,ESP,2023-05-10,09:10,209.99,209.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-05-11,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-05-11,06:05,ALC,Alicante,ESP,2023-05-11,08:50,144.99,144.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-05-11,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-11,07:00,ALC,Alicante,ESP,2023-05-11,09:50,124.99,124.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1103_2023-05-11,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-05-11,15:30,ALC,Alicante,ESP,2023-05-11,18:10,209.99,209.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-05-12,TB 1161,2023-03-30,LGG,Luik,BEL,2023-05-12,06:00,ALC,Alicante,ESP,2023-05-12,08:45,169.99,169.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-05-12,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:05,ALC,Alicante,ESP,2023-05-12,08:50,189.99,189.99,Direct,02:45,,TB,TUI fly,8,False,0.0,0.0,,,False
TB 1171_2023-05-12,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-12,07:00,ALC,Alicante,ESP,2023-05-12,09:50,169.99,169.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1187_2023-05-13,TB 1187,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-13,06:00,ALC,Alicante,ESP,2023-05-13,08:50,319.99,319.99,Direct,02:50,,TB,TUI fly,1,False,0.0,0.0,,,False
TB 1171_2023-05-14,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-14,06:00,ALC,Alicante,ESP,2023-05-14,08:50,204.99,204.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-05-14,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-05-14,06:10,ALC,Alicante,ESP,2023-05-14,08:55,189.99,189.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1103_2023-05-14,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-05-14,15:55,ALC,Alicante,ESP,2023-05-14,18:35,239.99,239.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-05-15,TB 1161,2023-03-30,LGG,Luik,BEL,2023-05-15,06:00,ALC,Alicante,ESP,2023-05-15,08:45,229.99,229.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-05-15,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-05-15,06:05,ALC,Alicante,ESP,2023-05-15,08:50,184.99,184.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1171_2023-05-16,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-16,06:00,ALC,Alicante,ESP,2023-05-16,08:50,219.99,219.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-05-16,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-05-16,06:15,ALC,Alicante,ESP,2023-05-16,09:00,199.99,199.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1101_2023-05-16,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-05-16,07:30,ALC,Alicante,ESP,2023-05-16,10:10,339.99,339.99,Direct,02:40,,TB,TUI fly,1,False,0.0,0.0,,,False
TB 1331_2023-05-11,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-05-11,06:05,IBZ,Ibiza,ESP,2023-05-11,08:50,124.99,124.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1331_2023-05-12,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:30,IBZ,Ibiza,ESP,2023-05-12,09:15,199.99,199.99,Direct,02:45,,TB,TUI fly,6,False,0.0,0.0,,,False
TB 1451_2023-05-12,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-12,15:30,IBZ,Palma de Mallorca,ESP,2023-05-12,18:05,189.99,189.99,Stop Over,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1331_2023-05-13,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-05-13,16:00,IBZ,Ibiza,ESP,2023-05-13,18:45,209.99,209.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1371_2023-05-14,TB 1371,2023-03-30,BRU,Brussel,BEL,2023-05-14,17:15,IBZ,Menorca,ESP,2023-05-14,19:45,124.99,124.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1331_2023-05-15,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-05-15,08:35,IBZ,Ibiza,ESP,2023-05-15,11:20,259.99,259.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1341_2023-05-15,TB 1341,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-15,16:30,IBZ,Ibiza,ESP,2023-05-15,19:15,159.99,159.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1417_2023-05-16,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-05-16,15:30,IBZ,Palma de Mallorca,ESP,2023-05-16,18:05,319.99,319.99,Stop Over,04:10,,TB,TUI fly,6,False,0.0,0.0,,,False
TB 1011_2023-05-10,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-10,06:05,AGP,Malaga,ESP,2023-05-10,09:10,159.99,159.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1071_2023-05-10,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-10,06:30,AGP,Malaga,ESP,2023-05-10,09:40,199.99,199.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-05-11,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-11,06:25,AGP,Malaga,ESP,2023-05-11,09:35,144.99,144.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-05-11,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-05-11,08:05,AGP,Malaga,ESP,2023-05-11,11:10,349.99,349.99,Direct,03:05,,TB,TUI fly,1,False,0.0,0.0,,,False
TB 1013_2023-05-11,TB 1013,2023-03-30,BRU,Brussel,BEL,2023-05-11,15:55,AGP,Malaga,ESP,2023-05-11,19:00,119.99,119.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1161_2023-05-12,TB 1161,2023-03-30,LGG,Luik,BEL,2023-05-12,06:00,AGP,Alicante,ESP,2023-05-12,08:45,154.99,154.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-05-12,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:00,AGP,Malaga,ESP,2023-05-12,09:05,189.99,189.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-05-12,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-05-12,06:30,AGP,Malaga,ESP,2023-05-12,09:35,239.99,239.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-05-12,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-12,17:10,AGP,Malaga,ESP,2023-05-12,20:20,169.99,169.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-05-13,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-13,06:00,AGP,Malaga,ESP,2023-05-13,09:05,229.99,229.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1071_2023-05-13,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-13,06:50,AGP,Malaga,ESP,2023-05-13,10:00,279.99,279.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-05-13,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-05-13,13:35,AGP,Malaga,ESP,2023-05-13,16:40,259.99,259.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-05-14,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-14,06:20,AGP,Malaga,ESP,2023-05-14,09:25,184.99,184.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1001_2023-05-14,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-05-14,08:30,AGP,Malaga,ESP,2023-05-14,11:35,254.99,254.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-05-14,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-14,14:30,AGP,Malaga,ESP,2023-05-14,17:40,194.99,194.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-05-15,TB 1161,2023-03-30,LGG,Luik,BEL,2023-05-15,06:00,AGP,Alicante,ESP,2023-05-15,08:45,189.99,189.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-05-15,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-15,06:05,AGP,Malaga,ESP,2023-05-15,09:10,229.99,229.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-05-15,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-05-15,12:40,AGP,Malaga,ESP,2023-05-15,15:45,279.99,279.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-05-15,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-15,16:45,AGP,Malaga,ESP,2023-05-15,19:55,169.99,169.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-05-16,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-05-16,06:15,AGP,Malaga,ESP,2023-05-16,09:20,234.99,234.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1003_2023-05-16,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-05-16,14:15,AGP,Malaga,ESP,2023-05-16,17:20,269.99,269.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1431_2023-05-10,TB 1431,2023-03-30,LGG,Luik,BEL,2023-05-10,06:00,PMI,Palma de Mallorca,ESP,2023-05-10,08:30,99.99,99.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-05-10,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-10,06:00,PMI,Palma de Mallorca,ESP,2023-05-10,08:35,119.99,119.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1373_2023-05-11,TB 1373,2023-03-30,BRU,Brussel,BEL,2023-05-11,15:45,PMI,Menorca,ESP,2023-05-11,18:15,124.99,124.99,Stop Over,03:55,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-05-12,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-12,06:20,PMI,Palma de Mallorca,ESP,2023-05-12,08:55,269.99,269.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1451_2023-05-12,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-12,15:30,PMI,Palma de Mallorca,ESP,2023-05-12,18:05,154.99,154.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-05-13,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-13,06:15,PMI,Palma de Mallorca,ESP,2023-05-13,08:50,279.99,279.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1431_2023-05-14,TB 1431,2023-03-30,LGG,Luik,BEL,2023-05-14,06:00,PMI,Palma de Mallorca,ESP,2023-05-14,08:30,139.99,139.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-05-14,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-14,06:15,PMI,Palma de Mallorca,ESP,2023-05-14,08:50,219.99,219.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-05-14,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-05-14,07:00,PMI,Palma de Mallorca,ESP,2023-05-14,09:35,279.99,279.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-05-15,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-05-15,06:15,PMI,Palma de Mallorca,ESP,2023-05-15,08:50,269.99,269.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
