scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,duration,aantalTussenstops,availableSeats,flightNumber,carrierCode,carrierName,departureDate,departureTime,arrivalDate,arrivalTime,totalPrice,taxIncludedInPrice
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-05,06:50:00+02:00,2023-05-05,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-06,16:25:00+02:00,2023-05-06,19:20:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-05-06,06:00:00+02:00,2023-05-06,08:50:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-06,11:55:00+02:00,2023-05-06,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,10:00,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-06,07:00:00+02:00,2023-05-06,17:00:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-06,07:00:00+02:00,2023-05-06,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-06,06:50:00+02:00,2023-05-06,18:00:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-05-07,06:00:00+02:00,2023-05-07,08:50:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-07,16:25:00+02:00,2023-05-07,19:20:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-07,09:35:00+02:00,2023-05-07,12:25:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-07,06:50:00+02:00,2023-05-07,12:55:00+02:00,345.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-07,07:00:00+02:00,2023-05-07,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:30,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-05-07,06:20:00+02:00,2023-05-07,13:50:00+02:00,544.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-07,06:55:00+02:00,2023-05-07,13:40:00+02:00,665.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,7,SN4545,SN,BRUSSELS AIRLINES,2023-05-08,06:55:00+02:00,2023-05-08,12:50:00+02:00,152.25,79.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,4,SN3737,SN,BRUSSELS AIRLINES,2023-05-08,16:25:00+02:00,2023-05-08,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-08,07:00:00+02:00,2023-05-08,12:10:00+02:00,224.67,112.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,3,SN4545,SN,BRUSSELS AIRLINES,2023-05-08,06:55:00+02:00,2023-05-08,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-08,11:55:00+02:00,2023-05-08,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-08,06:50:00+02:00,2023-05-08,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-08,09:35:00+02:00,2023-05-08,17:50:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-09,16:25:00+02:00,2023-05-09,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-09,06:55:00+02:00,2023-05-09,15:10:00+02:00,217.25,105.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-09,06:55:00+02:00,2023-05-09,13:35:00+02:00,217.58,105.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-09,11:55:00+02:00,2023-05-09,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-09,06:50:00+02:00,2023-05-09,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-10,16:25:00+02:00,2023-05-10,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-10,06:55:00+02:00,2023-05-10,13:40:00+02:00,217.58,105.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,4,SN5587,SN,BRUSSELS AIRLINES,2023-05-10,07:00:00+02:00,2023-05-10,12:10:00+02:00,224.67,112.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,5,SN3735,SN,BRUSSELS AIRLINES,2023-05-10,11:55:00+02:00,2023-05-10,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-10,06:55:00+02:00,2023-05-10,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-11,16:25:00+02:00,2023-05-11,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-11,11:55:00+02:00,2023-05-11,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-11,06:55:00+02:00,2023-05-11,12:50:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-11,06:55:00+02:00,2023-05-11,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-11,09:35:00+02:00,2023-05-11,17:50:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-11,07:00:00+02:00,2023-05-11,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-12,06:55:00+02:00,2023-05-12,12:50:00+02:00,217.25,105.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-12,06:55:00+02:00,2023-05-12,13:40:00+02:00,217.58,105.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-12,16:25:00+02:00,2023-05-12,19:20:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-12,07:00:00+02:00,2023-05-12,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,3,SN4545,SN,BRUSSELS AIRLINES,2023-05-12,06:55:00+02:00,2023-05-12,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-12,06:50:00+02:00,2023-05-12,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,5,SN3735,SN,BRUSSELS AIRLINES,2023-05-12,06:00:00+02:00,2023-05-12,08:50:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,7,SN3733,SN,BRUSSELS AIRLINES,2023-05-13,06:00:00+02:00,2023-05-13,08:50:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-13,11:55:00+02:00,2023-05-13,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,6,SN3737,SN,BRUSSELS AIRLINES,2023-05-13,16:25:00+02:00,2023-05-13,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-13,06:50:00+02:00,2023-05-13,18:00:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-13,07:00:00+02:00,2023-05-13,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-05-14,06:00:00+02:00,2023-05-14,08:50:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-14,16:25:00+02:00,2023-05-14,19:20:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-14,06:50:00+02:00,2023-05-14,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-14,07:00:00+02:00,2023-05-14,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:30,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-05-14,06:20:00+02:00,2023-05-14,13:50:00+02:00,414.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,3,SN3735,SN,BRUSSELS AIRLINES,2023-05-14,09:35:00+02:00,2023-05-14,12:25:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-14,06:55:00+02:00,2023-05-14,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-15,06:55:00+02:00,2023-05-15,12:50:00+02:00,182.25,87.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-15,16:25:00+02:00,2023-05-15,19:20:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-15,06:55:00+02:00,2023-05-15,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-15,09:35:00+02:00,2023-05-15,17:50:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-15,07:00:00+02:00,2023-05-15,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-15,11:55:00+02:00,2023-05-15,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-15,06:50:00+02:00,2023-05-15,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,6,SN5629,SN,BRUSSELS AIRLINES,2023-05-16,06:55:00+02:00,2023-05-16,13:35:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-16,06:50:00+02:00,2023-05-16,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,3,SN3735,SN,BRUSSELS AIRLINES,2023-05-16,11:55:00+02:00,2023-05-16,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,4,SN3737,SN,BRUSSELS AIRLINES,2023-05-16,16:25:00+02:00,2023-05-16,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-16,06:55:00+02:00,2023-05-16,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,3,SN5629,SN,BRUSSELS AIRLINES,2023-05-17,06:55:00+02:00,2023-05-17,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-17,11:55:00+02:00,2023-05-17,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-17,16:25:00+02:00,2023-05-17,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-17,06:55:00+02:00,2023-05-17,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-17,06:50:00+02:00,2023-05-17,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-18,16:25:00+02:00,2023-05-18,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-18,11:55:00+02:00,2023-05-18,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-18,07:00:00+02:00,2023-05-18,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-18,09:35:00+02:00,2023-05-18,17:50:00+02:00,665.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-18,06:50:00+02:00,2023-05-18,12:55:00+02:00,865.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,5,SN5587,SN,BRUSSELS AIRLINES,2023-05-19,07:00:00+02:00,2023-05-19,12:10:00+02:00,224.67,112.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,6,SN3737,SN,BRUSSELS AIRLINES,2023-05-19,16:25:00+02:00,2023-05-19,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:35,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-05-19,06:20:00+02:00,2023-05-19,11:55:00+02:00,349.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-19,06:55:00+02:00,2023-05-19,12:50:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-19,06:55:00+02:00,2023-05-19,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-19,06:55:00+02:00,2023-05-19,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-19,06:50:00+02:00,2023-05-19,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3735,SN,BRUSSELS AIRLINES,2023-05-19,06:00:00+02:00,2023-05-19,08:50:00+02:00,867.14,85.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-05-20,06:00:00+02:00,2023-05-20,08:50:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-20,16:25:00+02:00,2023-05-20,19:20:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-20,11:55:00+02:00,2023-05-20,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,3,SN5587,SN,BRUSSELS AIRLINES,2023-05-20,07:00:00+02:00,2023-05-20,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-20,06:50:00+02:00,2023-05-20,18:00:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-21,06:55:00+02:00,2023-05-21,13:40:00+02:00,152.58,79.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-05-21,06:00:00+02:00,2023-05-21,08:50:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-21,16:25:00+02:00,2023-05-21,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-21,07:00:00+02:00,2023-05-21,12:10:00+02:00,224.67,112.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:30,1,8,SN4551,SN,BRUSSELS AIRLINES,2023-05-21,06:20:00+02:00,2023-05-21,13:50:00+02:00,226.51,114.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-21,09:35:00+02:00,2023-05-21,12:25:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-21,06:50:00+02:00,2023-05-21,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-22,16:25:00+02:00,2023-05-22,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,5,SN4545,SN,BRUSSELS AIRLINES,2023-05-22,06:55:00+02:00,2023-05-22,12:50:00+02:00,182.25,87.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,5,SN5587,SN,BRUSSELS AIRLINES,2023-05-22,07:00:00+02:00,2023-05-22,12:10:00+02:00,189.67,94.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,5,SN4545,SN,BRUSSELS AIRLINES,2023-05-22,06:55:00+02:00,2023-05-22,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-22,11:55:00+02:00,2023-05-22,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,4,SN5625,SN,BRUSSELS AIRLINES,2023-05-22,09:35:00+02:00,2023-05-22,17:50:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-22,06:50:00+02:00,2023-05-22,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-23,16:25:00+02:00,2023-05-23,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-23,06:55:00+02:00,2023-05-23,15:10:00+02:00,182.25,87.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,7,SN5629,SN,BRUSSELS AIRLINES,2023-05-23,06:55:00+02:00,2023-05-23,13:35:00+02:00,217.58,105.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-23,11:55:00+02:00,2023-05-23,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,1,SN5629,SN,BRUSSELS AIRLINES,2023-05-24,06:55:00+02:00,2023-05-24,13:40:00+02:00,152.58,79.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-24,16:25:00+02:00,2023-05-24,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,8,SN3735,SN,BRUSSELS AIRLINES,2023-05-24,11:55:00+02:00,2023-05-24,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,5,SN4545,SN,BRUSSELS AIRLINES,2023-05-24,06:55:00+02:00,2023-05-24,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:25,2,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-24,09:35:00+02:00,2023-05-24,17:00:00+02:00,474.11,212.11
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-25,16:25:00+02:00,2023-05-25,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-25,09:35:00+02:00,2023-05-25,17:50:00+02:00,405.58,143.58
