scrapeDate,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-24T18:20:00.000,2023-08-24T22:00:00.000,Ryanair,02:40,41.19,44.99,True,False,3.8,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-24T06:25:00.000,2023-08-24T08:40:00.000,Ryanair,02:15,40.91,40.91,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-24T11:25:00.000,2023-08-24T13:20:00.000,Ryanair,02:55,41.19,44.99,True,False,3.8,ADT,3
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-24T09:00:00.000,2023-08-24T11:25:00.000,Ryanair,02:25,38.99,38.99,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-24T15:05:00.000,2023-08-24T17:30:00.000,Ryanair,02:25,64.62,64.62,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-24T10:20:00.000,2023-08-24T12:45:00.000,Ryanair,02:25,64.53,64.53,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-24T17:30:00.000,2023-08-24T20:15:00.000,Ryanair,02:45,27.59,28.99,True,False,1.4,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-24T17:45:00.000,2023-08-24T19:55:00.000,Lauda Europe,02:10,34.91,34.91,False,False,0.0,ADT,1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-24T20:00:00.000,2023-08-24T23:35:00.000,Ryanair,04:35,76.39,83.99,True,False,7.6,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-25T11:00:00.000,2023-08-25T13:15:00.000,Ryanair,02:15,31.39,32.99,True,False,1.6,ADT,3
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-25T07:55:00.000,2023-08-25T12:30:00.000,Ryanair,03:35,65.64,68.99,True,False,3.35,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-25T07:00:00.000,2023-08-25T09:25:00.000,Ryanair,02:25,79.73,81.99,True,False,2.26,ADT,5
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-25T09:10:00.000,2023-08-25T11:25:00.000,Malta Air,02:15,51.2,51.2,False,False,0.0,ADT,1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-08-25T20:00:00.000,2023-08-25T22:15:00.000,Malta Air,02:15,45.32,47.99,True,False,2.67,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-25T16:35:00.000,2023-08-25T19:05:00.000,Ryanair,02:30,44.78,44.78,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-25T07:05:00.000,2023-08-25T09:00:00.000,Ryanair,02:55,26.19,28.99,True,False,2.8,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-25T17:30:00.000,2023-08-25T19:25:00.000,Ryanair,02:55,35.63,38.99,True,False,3.36,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-25T09:45:00.000,2023-08-25T12:10:00.000,Ryanair,02:25,66.49,66.49,False,False,0.0,ADT,2
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-25T17:20:00.000,2023-08-25T19:45:00.000,Ryanair,02:25,62.74,62.74,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-25T16:15:00.000,2023-08-25T18:40:00.000,Ryanair,02:25,40.13,41.99,True,False,1.86,ADT,-1
2023-03-16,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-25T10:00:00.000,2023-08-25T12:45:00.000,Ryanair,02:45,31.71,32.99,True,False,1.28,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-25T20:55:00.000,2023-08-25T23:40:00.000,Ryanair,02:45,30.67,30.67,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-25T19:00:00.000,2023-08-25T21:00:00.000,Ryanair,02:00,27.59,28.99,True,False,1.4,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-25T06:30:00.000,2023-08-25T10:05:00.000,Ryanair,04:35,81.53,81.53,False,False,0.0,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-08-26T08:10:00.000,2023-08-26T12:35:00.000,Ryanair,03:25,119.31,119.31,False,False,0.0,ADT,3
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-26T07:45:00.000,2023-08-26T10:00:00.000,Ryanair,02:15,35.33,35.33,False,False,0.0,ADT,5
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-26T21:30:00.000,2023-08-26T23:59:00.000,Malta Air,02:29,29.44,30.99,True,False,1.55,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-26T11:05:00.000,2023-08-26T13:00:00.000,Ryanair,02:55,44.87,44.87,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-26T15:50:00.000,2023-08-26T18:15:00.000,Ryanair,02:25,57.59,57.59,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-26T13:35:00.000,2023-08-26T16:20:00.000,Ryanair,02:45,43.09,44.99,True,False,1.9,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-26T17:20:00.000,2023-08-26T19:30:00.000,Ryanair,02:10,41.51,41.51,False,False,0.0,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-27T09:55:00.000,2023-08-27T12:50:00.000,Ryanair,02:55,69.76,69.76,False,False,0.0,ADT,3
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-27T17:00:00.000,2023-08-27T20:40:00.000,Ryanair,02:40,77.79,77.79,False,False,0.0,ADT,5
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-27T17:30:00.000,2023-08-27T19:55:00.000,Ryanair,02:25,48.02,48.02,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-27T09:45:00.000,2023-08-27T12:00:00.000,Malta Air,02:15,29.38,29.38,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-27T16:45:00.000,2023-08-27T18:40:00.000,Ryanair,02:55,26.76,28.99,True,False,2.23,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-27T19:45:00.000,2023-08-27T21:40:00.000,Ryanair,02:55,28.99,28.99,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-27T09:55:00.000,2023-08-27T12:20:00.000,Ryanair,02:25,49.34,50.99,True,False,1.65,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-27T15:00:00.000,2023-08-27T17:25:00.000,Ryanair,02:25,50.69,50.69,False,False,0.0,ADT,3
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-27T07:30:00.000,2023-08-27T09:55:00.000,Ryanair,02:25,61.48,61.48,False,False,0.0,ADT,4
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-27T21:30:00.000,2023-08-28T00:15:00.000,Ryanair,02:45,27.59,28.99,True,False,1.4,ADT,5
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-27T09:35:00.000,2023-08-27T11:45:00.000,Ryanair,02:10,26.19,28.99,True,False,2.8,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-27T12:35:00.000,2023-08-27T16:10:00.000,Ryanair,04:35,102.07,102.07,False,False,0.0,ADT,3
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-28T17:40:00.000,2023-08-28T20:30:00.000,Ryanair,02:50,40.05,40.05,False,False,0.0,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-28T20:25:00.000,2023-08-28T22:40:00.000,Ryanair,02:15,30.43,32.99,True,False,2.56,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-28T19:20:00.000,2023-08-28T23:00:00.000,Ryanair,02:40,40.24,44.99,True,False,4.75,ADT,-1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-28T12:00:00.000,2023-08-28T16:35:00.000,Ryanair,03:35,48.69,48.69,False,False,0.0,ADT,1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-28T20:55:00.000,2023-08-28T23:20:00.000,Malta Air,02:25,22.64,24.99,True,False,2.35,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-28T06:30:00.000,2023-08-28T08:45:00.000,Ryanair,02:15,24.34,26.99,True,False,2.65,ADT,-1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-08-28T09:30:00.000,2023-08-28T11:45:00.000,Malta Air,02:15,25.67,26.99,True,False,1.32,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-28T12:05:00.000,2023-08-28T14:35:00.000,Ryanair,02:30,51.2,51.2,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-28T18:00:00.000,2023-08-28T19:55:00.000,Ryanair,02:55,27.88,28.99,True,False,1.11,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-28T16:55:00.000,2023-08-28T19:20:00.000,Ryanair,02:25,64.62,64.62,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-28T19:20:00.000,2023-08-28T22:05:00.000,Ryanair,02:45,26.76,28.99,True,False,2.23,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-28T08:30:00.000,2023-08-28T10:40:00.000,Ryanair,02:10,27.88,28.99,True,False,1.11,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-08-29T07:20:00.000,2023-08-29T11:45:00.000,Ryanair,03:25,70.57,73.99,True,False,3.42,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-29T17:20:00.000,2023-08-29T19:45:00.000,Ryanair,02:25,41.66,41.66,False,False,0.0,ADT,1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-29T19:20:00.000,2023-08-29T21:35:00.000,Malta Air,02:15,46.18,46.18,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-29T15:35:00.000,2023-08-29T18:05:00.000,Ryanair,02:30,47.57,47.57,False,False,0.0,ADT,1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-29T13:45:00.000,2023-08-29T15:40:00.000,Ryanair,02:55,59.8,59.8,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-29T16:45:00.000,2023-08-29T18:40:00.000,Ryanair,02:55,26.19,28.99,True,False,2.8,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-29T06:30:00.000,2023-08-29T08:55:00.000,Ryanair,02:25,43.09,44.99,True,False,1.9,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-29T12:15:00.000,2023-08-29T14:40:00.000,Ryanair,02:25,58.69,58.69,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-29T09:25:00.000,2023-08-29T11:50:00.000,Ryanair,02:25,25.93,26.99,True,False,1.06,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-29T16:00:00.000,2023-08-29T18:45:00.000,Ryanair,02:45,35.88,35.88,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-29T06:35:00.000,2023-08-29T08:45:00.000,Ryanair,02:10,26.19,28.99,True,False,2.8,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-29T07:15:00.000,2023-08-29T10:50:00.000,Ryanair,04:35,92.75,95.99,True,False,3.24,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-30T10:05:00.000,2023-08-30T13:00:00.000,Ryanair,02:55,67.83,67.83,False,False,0.0,ADT,5
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-30T17:25:00.000,2023-08-30T19:40:00.000,Ryanair,02:15,40.24,44.99,True,False,4.75,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-30T08:05:00.000,2023-08-30T11:45:00.000,Ryanair,02:40,88.59,90.99,True,False,2.4,ADT,3
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-30T13:10:00.000,2023-08-30T17:45:00.000,Ryanair,03:35,67.13,67.13,False,False,0.0,ADT,4
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-30T16:35:00.000,2023-08-30T18:50:00.000,Ryanair,02:15,40.13,41.99,True,False,1.86,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-30T09:25:00.000,2023-08-30T11:55:00.000,Malta Air,02:30,69.1,69.1,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-30T12:25:00.000,2023-08-30T14:20:00.000,Ryanair,02:55,28.15,28.15,False,False,0.0,ADT,5
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-30T16:20:00.000,2023-08-30T18:15:00.000,Ryanair,02:55,26.76,28.99,True,False,2.23,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-30T10:00:00.000,2023-08-30T12:25:00.000,Ryanair,02:25,72.19,72.19,False,False,0.0,ADT,5
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-30T14:45:00.000,2023-08-30T17:10:00.000,Ryanair,02:25,57.59,57.59,False,False,0.0,ADT,-1
2023-03-16,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-30T21:55:00.000,2023-08-31T00:20:00.000,Ryanair,02:25,33.47,33.47,False,False,0.0,ADT,3
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-30T06:45:00.000,2023-08-30T09:30:00.000,Ryanair,02:45,49.27,49.27,False,False,0.0,ADT,3
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-30T06:55:00.000,2023-08-30T09:05:00.000,Ryanair,02:10,28.15,28.15,False,False,0.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-31T18:20:00.000,2023-08-31T22:00:00.000,Ryanair,02:40,76.39,76.39,False,False,0.0,ADT,1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-31T06:25:00.000,2023-08-31T08:40:00.000,Ryanair,02:15,29.75,30.99,True,False,1.24,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-31T11:25:00.000,2023-08-31T13:20:00.000,Ryanair,02:55,44.87,44.87,False,False,0.0,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-31T09:00:00.000,2023-08-31T11:25:00.000,Ryanair,02:25,49.27,49.27,False,False,0.0,ADT,1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-31T15:05:00.000,2023-08-31T17:30:00.000,Ryanair,02:25,66.49,66.49,False,False,0.0,ADT,5
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-31T10:20:00.000,2023-08-31T12:45:00.000,Ryanair,02:25,33.95,35.99,True,False,2.04,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-31T17:30:00.000,2023-08-31T20:15:00.000,Ryanair,02:45,67.74,67.74,False,False,0.0,ADT,1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-31T17:45:00.000,2023-08-31T19:55:00.000,Lauda Europe,02:10,27.59,28.99,True,False,1.4,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-31T20:00:00.000,2023-08-31T23:35:00.000,Ryanair,04:35,71.94,73.99,True,False,2.05,ADT,4
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-09-01T11:00:00.000,2023-09-01T13:15:00.000,Ryanair,02:15,111.74,111.74,False,False,0.0,ADT,-1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-01T07:55:00.000,2023-09-01T12:30:00.000,Ryanair,03:35,89.99,89.99,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-01T07:00:00.000,2023-09-01T09:25:00.000,Ryanair,02:25,121.87,121.87,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-01T09:10:00.000,2023-09-01T11:25:00.000,Malta Air,02:15,60.57,60.57,False,False,0.0,ADT,-1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-09-01T20:00:00.000,2023-09-01T22:15:00.000,Malta Air,02:15,47.99,47.99,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-01T16:35:00.000,2023-09-01T19:05:00.000,Ryanair,02:30,109.73,109.73,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-01T07:05:00.000,2023-09-01T09:00:00.000,Ryanair,02:55,58.99,58.99,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-09-01T17:30:00.000,2023-09-01T19:25:00.000,Ryanair,02:55,58.99,58.99,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-01T09:45:00.000,2023-09-01T12:10:00.000,Ryanair,02:25,67.99,67.99,False,False,0.0,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-01T17:20:00.000,2023-09-01T19:45:00.000,Ryanair,02:25,96.99,96.99,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-01T16:15:00.000,2023-09-01T18:40:00.000,Ryanair,02:25,70.13,70.13,False,False,0.0,ADT,1
2023-03-16,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-01T10:00:00.000,2023-09-01T12:45:00.000,Ryanair,02:45,78.99,78.99,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-01T20:55:00.000,2023-09-01T23:40:00.000,Ryanair,02:45,58.99,58.99,False,False,0.0,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-01T06:30:00.000,2023-09-01T10:05:00.000,Ryanair,04:35,132.19,132.19,False,False,0.0,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-02T08:10:00.000,2023-09-02T12:35:00.000,Ryanair,03:25,130.79,130.79,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-02T07:45:00.000,2023-09-02T10:00:00.000,Ryanair,02:15,71.13,71.13,False,False,0.0,ADT,4
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-02T21:30:00.000,2023-09-02T23:59:00.000,Malta Air,02:29,86.99,86.99,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-02T11:05:00.000,2023-09-02T13:00:00.000,Ryanair,02:55,91.99,91.99,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-02T15:50:00.000,2023-09-02T18:15:00.000,Ryanair,02:25,77.39,77.39,False,False,0.0,ADT,4
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-02T13:35:00.000,2023-09-02T16:20:00.000,Ryanair,02:45,97.99,97.99,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-02T17:20:00.000,2023-09-02T19:30:00.000,Ryanair,02:10,91.99,91.99,False,False,0.0,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-09-03T09:55:00.000,2023-09-03T12:50:00.000,Ryanair,02:55,84.99,84.99,False,False,0.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-03T17:00:00.000,2023-09-03T20:40:00.000,Ryanair,02:40,115.79,115.79,False,False,0.0,ADT,2
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-03T17:30:00.000,2023-09-03T19:55:00.000,Ryanair,02:25,109.99,109.99,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-03T09:45:00.000,2023-09-03T12:00:00.000,Malta Air,02:15,74.99,74.99,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-03T16:45:00.000,2023-09-03T18:40:00.000,Ryanair,02:55,104.99,104.99,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-09-03T19:45:00.000,2023-09-03T21:40:00.000,Ryanair,02:55,104.99,104.99,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-03T09:55:00.000,2023-09-03T12:20:00.000,Ryanair,02:25,57.05,57.05,False,False,0.0,ADT,3
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-03T07:30:00.000,2023-09-03T09:55:00.000,Ryanair,02:25,85.99,85.99,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-03T21:30:00.000,2023-09-04T00:15:00.000,Ryanair,02:45,47.37,47.37,False,False,0.0,ADT,1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-03T12:35:00.000,2023-09-03T16:10:00.000,Ryanair,04:35,109.99,109.99,False,False,0.0,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-09-04T17:40:00.000,2023-09-04T20:30:00.000,Ryanair,02:50,73.99,73.99,False,False,0.0,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-09-04T20:25:00.000,2023-09-04T22:40:00.000,Ryanair,02:15,58.99,58.99,False,False,0.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-04T19:20:00.000,2023-09-04T23:00:00.000,Ryanair,02:40,100.59,100.59,False,False,0.0,ADT,5
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-04T12:00:00.000,2023-09-04T16:35:00.000,Ryanair,03:35,128.39,128.39,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-04T20:55:00.000,2023-09-04T23:20:00.000,Malta Air,02:25,70.99,70.99,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-04T06:30:00.000,2023-09-04T08:45:00.000,Ryanair,02:15,85.99,85.99,False,False,0.0,ADT,-1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-09-04T09:30:00.000,2023-09-04T11:45:00.000,Malta Air,02:15,104.42,104.42,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-04T12:05:00.000,2023-09-04T14:35:00.000,Ryanair,02:30,85.99,85.99,False,False,0.0,ADT,5
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-04T18:00:00.000,2023-09-04T19:55:00.000,Ryanair,02:55,66.49,66.49,False,False,0.0,ADT,4
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-04T16:55:00.000,2023-09-04T19:20:00.000,Ryanair,02:25,67.12,67.12,False,False,0.0,ADT,1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-04T19:20:00.000,2023-09-04T22:05:00.000,Ryanair,02:45,58.99,58.99,False,False,0.0,ADT,5
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-09-04T08:30:00.000,2023-09-04T10:40:00.000,Ryanair,02:10,73.24,73.24,False,False,0.0,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-05T07:20:00.000,2023-09-05T11:45:00.000,Ryanair,03:25,108.99,108.99,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-05T17:20:00.000,2023-09-05T19:45:00.000,Ryanair,02:25,70.99,70.99,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-05T19:20:00.000,2023-09-05T21:35:00.000,Malta Air,02:15,74.99,74.99,False,False,0.0,ADT,5
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-05T15:35:00.000,2023-09-05T18:05:00.000,Ryanair,02:30,55.99,55.99,False,False,0.0,ADT,5
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-05T13:45:00.000,2023-09-05T15:40:00.000,Ryanair,02:55,78.99,78.99,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-09-05T16:45:00.000,2023-09-05T18:40:00.000,Ryanair,02:55,58.99,58.99,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-05T06:30:00.000,2023-09-05T08:55:00.000,Ryanair,02:25,87.99,87.99,False,False,0.0,ADT,3
