scrapeDate,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats,flightKey
2023-03-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-19T06:55:00.000,2023-07-19T09:05:00.000,Ryanair,02:10,96.99,96.99,False,False,0.0,ADT,-1,AMYVYVOT4S3RDQXE2WLCNOIW3NXWPP43TLI5FB5IZMXURRECHLUJC5KT6SGZ5KCLHVEP4WAZ4HMWTDQHVVF7SNM5SQ3I6YOGMFIKUYU7OCBEWZSOZHKMDJVWPDNSXXOQZV6OLQNUEY5MJKRSQV6H6EDZNIYPVWHLYERRLSJ5RZZRUC7WM2EQH6ZEGVMKXWTT25VDPGJADZI6Q7KLDUJXSFTFCJMZVXJIOTYQPAIB7RNPBB74MFOEDBB2GGPTPK3X
2023-03-10,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-20T18:20:00.000,2023-07-20T22:00:00.000,Ryanair,02:40,148.81,148.81,False,False,0.0,ADT,1,LOWO6PYNK3JPPW3DC6BRRKJIQKZVVYS3SINZ7OTINTQE4JBADHD34SZHPQEFPKNWPTLL2DL6HTPCG7NVDMNZ656QH2QFVTCM3KKH4TTA2ZTZEVMCGGO4LOV5THL64ZMSQTWENQMD4TPI77XYMS3RZUJCPAHPIAZK5KPPM7AJDRAJVWBJN5H3JPMJURKQNIPTPOBV6S4D2M5X5BAGZ2BYQWETTY2JECU2Z6YFEMZRT3KWGIMD3GRE2C3CEE46O2YC
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-20T06:25:00.000,2023-07-20T08:40:00.000,Ryanair,02:15,128.36,128.36,False,False,0.0,ADT,4,77TY3D62D5YRBVS4WGNPD6V7HHPVKM7QUCFOK4U6ECJLBM7KWFWMDQDEVFQYHLU6SF2KUGXYCNJADENAZBMOL633SFEEUBFBWN55ONFGTAVCAHZBNLPWVVDS5D7OUCV57ICJ4C6I7CDKYS3KKYDYG6HXNUR7UBBTBQAETAVCB72HFJPR77TEQA2ZVPQDRSXH3U73PZTCEJ4XF7KHY3HODTVCRYKILTF64WWA555MS5RNMYDFCMEJ5FMUMKGOIFOU
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-20T11:25:00.000,2023-07-20T13:20:00.000,Ryanair,02:55,177.79,177.79,False,False,0.0,ADT,1,DML3EYUSFGJUNMMVT425ALKTFXDBDOWGSQ3EXXPZXHJ5O53LI4AVFF4AVXYFXKLQN6YBFIDNDPXKBSZQDETTBXE3FPM6RHV5LCU2AFWCTKZPHOCVKKXKCJXRTID6AFA4A47EH3KUVYNWHYOGSHXJDOMIFNZBKUBKA44V2WAKPON4LERGODSM32UFVPI67BR5IATK57JW4QBYIKW5NDNOOIOQEUF2HSGUCQJHFB3N7ML2GJBVCLVL4WNZRZ6SS5NM
2023-03-10,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-20T09:00:00.000,2023-07-20T11:25:00.000,Ryanair,02:25,156.79,160.99,True,False,4.2,ADT,2,DML3EYUSFGJUNMMVT425ALKTFUWFHRNOLD67W7EKMPUMTQIATG7LD6TNBNTPEBBTFFKAA3XEFGLSWGRP2MYYETFQVGCR3YZWZERGVREUAJHFVY67H4DIZXOUGVOINSCBWA7PLDAQNUI3JJ7VRGIZMCMLI6LX7NW2OTWK4J7OWTNBXYO63PQKP337LIRX67U5FDRTBFXM5VWYIBHTFEIHE5OJVDPUXMAKRXVOEEB75QITGWKSKZ5AGX45K3NHYQJ3
2023-03-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-20T15:05:00.000,2023-07-20T17:30:00.000,Ryanair,02:25,145.87,145.87,False,False,0.0,ADT,-1,LOWO6PYNK3JPPW3DC6BRRKJIQKJYBLEXN672RZEM2LM2NK5KFRVHHRN6JHRAL3QBB4Z3FCJZIODKG7GDTUV3LP7FPOZ5LPW27HX7W6YFH7WKZR6LAOHAXEYDATISAKEQOF4BSWUT5C22PVBZISWMGQWZ3FQNDEE2KBZNN55C66EEJ3BME7DC2UJTNLMCBZI6LWOWF3TOEADRGD2XDG67ZV5GTZS65KBZDQMQOU3JYVURV4BYLITKJBZLRNYKDX7D
2023-03-10,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-20T10:20:00.000,2023-07-20T12:45:00.000,Ryanair,02:25,92.91,99.99,True,False,7.08,ADT,-1,6OJH2ZJF6L5SP2AQRC2CFINVKSSEUMPKX5KH6KMDWUM52ESJYOJWSCU3MDCRRS6D7YEQVTAQYRN7YKZUPG7BZNJN5HBIOTL3PJRR6NCVJ47ZOM7Z6L5J6HORLV5IXAVKDEEU4PP2NIGTY2MEMYBL6FSMQWRQ3XD4BJUKR7PXTVN6LT6VFR2VATSBOIJK7J3Y7LF3VQATROF4JRPD2KOQEM7W2PZ5B2BVB7UQONFEH5D6LPMVJXTX6GYLUZUFIYSZ
2023-03-10,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-20T17:30:00.000,2023-07-20T20:15:00.000,Ryanair,02:45,167.99,167.99,False,False,0.0,ADT,-1,DML3EYUSFGJUNMMVT425ALKTFUSAIHZS7UV6VAWBGETG67RN3QJVOHQ4IQPD6WUGC332MI423GRWQXYQYVSRMNPOZD5NCEX76IWGTCV2QXQIDBHZ52CXQTAH4FT6QRSKERKOI7HOR4RHGN2CYZLJPXINRPLBWZXDITUNNCW5QJ6HZTLROXNXM2ASZEK6NKUPROYIBNPDASSXDWWMDKEIGTILEGR7RYEZWR7Y4CQYNCDP5ASJZ2VWZUM6JTI2K7QI
2023-03-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-20T17:45:00.000,2023-07-20T19:55:00.000,Lauda Europe,02:10,87.99,87.99,False,False,0.0,ADT,4,QKNU3VBTVPDN7DYIBOSBJL5TYID5RSQXPNUYUMLXAX43QJFPFC7UVHKZOWCJ6ZUQAFM77ZNINWNNB7HPB4U2YGEJQR7JYNYQ2VVDTHEBIWL6OZVKZPWWSNGF7NDD2NDF666Y2SQAYXQZPTECTWE5XUBQG2CHLEU2WDD4CQLL3NYKS5L5EVQSWSI6BIXFC6KBPW5VAHRKMBGD7SUCHLGU33OCDIXZVB4CCWALC7CLMUGUUBKZW3VODT4CISJ2BXTV
2023-03-10,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-20T20:00:00.000,2023-07-20T23:35:00.000,Ryanair,04:35,220.09,220.09,False,False,0.0,ADT,3,FQS5YHY2BVLWNSY3K3X3NYEEOVIJ2YKYR3VSBVTRC4EMMQAVMYQESLNJXLRCIO34QJOTRRYWXMILVYM4ZT44B7DKZIZKZHMMH5VI3XFTB4LDNCTGUZIGDO3EG4ILV4B5RCUMXYMLLIQX3LVZWX2WQBO3C6MO7NJ4SEDVBD4DYGHRM2VY7U5QI4OXP4FNMCVS55HVHA7ZFOUP4IOTXGDGXVKXHMHGV4GSNRWZWJFL3PGPS6A62C4W4NXMY6LIFMRG
2023-03-10,FR 2915,BRU,Brussels,PMI,Mallorca,2023-07-21T11:00:00.000,2023-07-21T13:15:00.000,Ryanair,02:15,177.79,177.79,False,False,0.0,ADT,2,DML3EYUSFGJUNMMVT425ALKTFURX5XFOMDE7KPCYZMCDP77YPOOM42ARBEKNJVITZU7GJ6LE7IT5ABPEQEVUTSIMUXBEPBUJZ5VO7TU5UK5FFBNQOA5SWQU5YFNYEUP3ENNCMXLFIPVGITS3EXB6WB4UWH5X5A2Q4AX54JNC5ESPOMS3CU4TW2FYBMCX4OAU2TMWFSOA6ZP2JNPAYLEVQ2AMII2CBXAEZUJUHGG547EVR7CTWQX6O6Y5PDJSJYUU
2023-03-10,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-21T07:55:00.000,2023-07-21T12:30:00.000,Ryanair,03:35,185.44,185.44,False,False,0.0,ADT,-1,IAADHN3L4CMYZXJMRWX3YVB546CEFNCSSNTZVFCA77D5S4HOE4WGAEH3N5VFV24MIRS7P3MXZYX5DYMC3QXU7JV6PRYBDJFTS4JAEEMRSY3DYV36N56JMYUEVKC4PAFSMRB7M6IM72ZRC6T7PTDIVIGLYYM57HCIEUHU775XETL33LVEHHEKDBSDR6EKYHRO773CSYSVDTQXX5D5JATATZX6EU7FVL32DVQYOJDZ7YQIZOFFB4QM3XYZ6XTKABMD
2023-03-10,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-21T07:00:00.000,2023-07-21T09:25:00.000,Ryanair,02:25,308.16,308.16,False,False,0.0,ADT,-1,5N3DJHXHJCJODLIKIJNV5KADIDZPBMOGPMG22KTN2ZDJY4CD5B6MKBLDNP4LHHCVJ6YT4DJD5ZD3L6F2XDU4QHE4BZV4VZ3EKD6YNYMD4WNMUJATZHF75HJR43QJNB6GMXPYYI3RYVHKAAM6VRJ2XIMYYNT7I6MYJXTSNNNSKQDIURBK7UW6MCPLYQRSGYCQWOJCPZDO24UBORVENXLJJU63LDB7GO6HQ6VXMIGTQIOUX54GQ6J3E6CIUXFDPBAI
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-21T09:10:00.000,2023-07-21T11:25:00.000,Malta Air,02:15,149.01,149.01,False,False,0.0,ADT,-1,4UAUZM3OJ5YRK7S4L4COKW7MOQOTAXXHAIMYKHF3MTUHEJMKZKZW2U2MDRRITQOXKEVBPOT6FFDH2C3EZCHDNNKH454PCBWRNDBMUOKLQ6VMZK3XRRT3JWUUXCIUHJRE6G6BL5W46AIGRWGTOIU53PTFXRJCLWPW5AFBB4PJLS3QXB3DJL6NSSS5DUIUU332FE7CPUMOZ2Q2JNUI4BKZQ7QYPK7NQN2JACLMD5KTU5CYQPS4CDJA7ODZYR52G2MU
2023-03-10,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-07-21T20:00:00.000,2023-07-21T22:15:00.000,Malta Air,02:15,89.92,89.92,False,False,0.0,ADT,-1,TSDCYY6FRN3H4BM4HGCEBURFBDZDUKUX6E6VFJYGFJDEFIJYAU2QYBECGUEW6S6ZWTCKSLSTYDWUHB3E5K2HLRIH77AYJGMQRDKRNGPJ2ICF5KC5SP465QZUP32CPIN57BAKHDPEHLC5MCOREUXELKIYYHTU6WILFRKFSWYICAX66WONM2Q6XZSVAI26HBHSIWLNXGNH3IMKCTILA4DW5M35MCWDBOK7G6577ZNXR2Q7DJWFC2LDY43JHK4HYJTI
2023-03-10,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-21T16:35:00.000,2023-07-21T19:05:00.000,Ryanair,02:30,176.99,206.99,True,False,30.0,ADT,1,ZVJ7PURYMTNAFL7AEDJQVWUMSTTBBH6RQPG5KEHZHWQG7VWA2DUDLS2JPQN5KMIKKG22Y5QYB7E6O7G6HOZ23DKWGQ6TZZ3UVBD7RJYF2E7V2WMPNEKGCUAKKVQGVHA4V54TSSGTK5P3CTHV52OSRBCAH6DYL7U4OTXVCWECKC74LEB7PXIOTHUSFNLV657NQ6QEKSAH257LSEZVBMG26NXZZEAF7CAR4IP2SWCBXVBHOU4LBP36FWX4RJRICTBC
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-21T07:05:00.000,2023-07-21T09:00:00.000,Ryanair,02:55,179.19,179.19,False,False,0.0,ADT,1,DML3EYUSFGJUNMMVT425ALKTFXDBDOWGSQ3EXXPZXHJ5O53LI4A7KRZ7TLHWYIE5ASIF6IYEZLRH2HFYEJCMTM6AMGSBSTZWVRMCK5D6RQB4ADM3V2NMRDYOKVTRURAP5PKCMV6POVHPXKDLHCS72YATTGZN45RPRGFDBM7UGNPVCMRINGJWTHZCDY3FBQNVTPMTI4DH2SKWC5PCA2EJCPFGL6EG256FLQOTKHHO3P2JDEYSISNO32L43T5YG2RO
2023-03-10,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-21T17:30:00.000,2023-07-21T19:25:00.000,Ryanair,02:55,178.49,185.99,True,False,7.5,ADT,-1,GBUXCUBIEB4ZEEH4Y5HLGCLMKQMPPBYDGFDVDMGYX6ER2HXDOGLR4WYPCHIPT7RL4UUDBMRAD3JGMQ37TO6DM6KGDZPVWSMJWYHQCAAWW2473D23ZKSR5WX25RGHUV67KPZNFIWZEW4RD5X2UHLAYRL4R3GBVT556PELLWEVEJH6E5EOZE3QWGGX5MAJWH7UH6OECUWAD3DHA5MUCOKWY6WYPGPTMGYTW5NUAYUQZMLVMZW2HB752ET6VSK6W7UE
2023-03-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-21T09:45:00.000,2023-07-21T12:10:00.000,Ryanair,02:25,181.49,185.99,True,False,4.5,ADT,-1,GBUXCUBIEB4ZEEH4Y5HLGCLMKSFK4RVOWCWHW2NOVITQCYIURX5A647TH7SRWQ6332DEAAZZP5JRDHCLNZKA4SGKQIFTLK5XZ4YCZSBC6UXVVL2K73AN2CS5VFU3XYEH5DYMSPC7XBAX34LPWJAY6OSXAPB2R5DH74IJGC4X5XFZWJ2AKQ22L7KOAOY5F6IJ7467W4EJGFJBX7I4CZG5IH4WYSN5GAFIH36PYIF575X5R2BQ6SEQGGYS6WQ67ZBM
2023-03-10,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-21T17:20:00.000,2023-07-21T19:45:00.000,Ryanair,02:25,205.49,205.49,False,False,0.0,ADT,-1,GBUXCUBIEB4ZEEH4Y5HLGCLMKSFK4RVOWCWHW2NOVITQCYIURX5IOBT3XC5QZ6YO6HO6WT5RNGJZYVL6BKPNJSLXARVCU4JMBZREXX5RZ7KYLCZBBMWLPKMMLUDLHNUWACDD43LAQ75HWAFX3472NQUXBSKDV5VDCADZFSW4F3CLYYJDEEITEA7RJ5XGERAVUKZ3AP6HZX3HIXMF3EJELX3KXW6XLATNSDEAZRGB65L3CMDFZWHROCES4L6DBSKS
2023-03-10,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-21T16:15:00.000,2023-07-21T18:40:00.000,Ryanair,02:25,72.05,74.99,True,False,2.94,ADT,-1,RGL3HN4QJIDKNE2ADEU44AE2W6PRZGBZQNTA57QM62IEQPGJDDJU7KYWAMY4L5PC5GVXBEFMHDFGMQJL3OWQ5ZEWTZCL6CTV75JC7PJEDPN6G74MAE3AG7S73MO2WC7UAUNSO2EHHGWQO3COMAM4UQ6XXLFSXOCXNDQPTPC7C3ZMKWWKSZ5BO2ULBKKPPI2JFJGEGD66MVNG2NOBTGRHVQ4E5N63WIVYOU3WKBHYF6URWT7HCZLTG53THCM6M5TV
2023-03-10,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-21T10:00:00.000,2023-07-21T12:45:00.000,Ryanair,02:45,205.99,214.99,True,False,9.0,ADT,-1,5URNLR5K6NIJWCYK7DIWOVTLR3EZIMM4FM47Z3VPGMBAWCLK4MD4XUP3I5TODQERUECKRKYSA6ZPQ7LO2BMXA66DXZRHB67VLIT45LE3ODZY54F75JKNHIQNTJ4UETR65OYDUIZTCTHM5XUIA6PFPTGIQOGLJAOHQPRXARCZNLJX3YMU7CIEGF6RXIYWPCSD4DYD3HGRHIDZR2TH5HDKDGQTVSAGP525T6VHDLAL7Y2TJFVKYNLWAPFNEGZIHHNB
2023-03-10,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-21T20:55:00.000,2023-07-21T23:40:00.000,Ryanair,02:45,135.29,139.99,True,False,4.7,ADT,4,LOWO6PYNK3JPPW3DC6BRRKJIQKZPYPFZDUXORNIGCBL4G72DEG2TH5TTYX6KZ3F4VZ3QEDQ3MVMD25IWPM47WMSIXTU36DIUBZTYIPKLGX2MUR2MCIWVOX7PY7X5ESELVFVWU24ES7DSD5RSEWJU2X7PSGKUI3C6QSG4B6C34JNAXDSL74TSEFSQCMCIBFNLKGTYLG3NPRE5AXC7Y6RDOURJNMDTCJPQL62B57K4Y5CSQ3LFJUDJMZODPB6Y4R47
2023-03-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-21T19:00:00.000,2023-07-21T21:00:00.000,Ryanair,02:00,115.74,120.99,True,False,5.25,ADT,-1,YBWBGHBVRNKOJMSTM4EZLX72CR43OU5P5QSWGTU2VQPDMDOXC6VWPA5TNBKC4FN3UC2LFZQ7ANL2DD2E3YQKOKHBSY4JRBJKEBC76BBLFWTSMXZB3I6444YDICTJGHKZ6ZMWWDVDEKZ7TRDJLLLPSZPCGZPPD52Y7U2UFKHUE4LKGJ3BE3BGASZGVFFL3Q7XN5KGH6IFWG7T3OV37XYDQHGAZPN2L4GMFNS5RX7GWM6YYI7R4LTA7OAH6XCWJF22
2023-03-10,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-21T06:30:00.000,2023-07-21T10:05:00.000,Ryanair,04:35,236.23,241.99,True,False,5.76,ADT,-1,XFU75YZDWF3DTHVAVSJQC6FXH4YH3VRF5KUDKP7OIUBHE2T3TRT6DNYBHVDUCEGDLACD6M6UFEG2PXSHZ72KLRXNK3HZCG6YYJ3T2DDK52AJWNSQJAHEPQSDR5B2B4I373BSFB4SJUAGOLLS3RURHYQNPKYT7UDIU3HMSVCYA6U6HJOPI3YKEDBFOVSZFS4SAKCSM4QUFD7ZE7ISTN5JLUDUMMVHK3QD4Q5CIKHA6QYJ2ZCZHAA575MMNOBG2PDX
2023-03-10,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-07-22T08:10:00.000,2023-07-22T12:35:00.000,Ryanair,03:25,251.59,251.59,False,False,0.0,ADT,-1,XFU75YZDWF3DTHVAVSJQC6FXH6CZKDN5HLTX7BVKQLIVQIEM7G47LEY4AF4IB2EAP5N7YVLVHF7CCUAVCT3NWCQUKYDY3OV42WXR5GO25FVVL7CLWFE3EZVLPRXL6JMKWJFNWW7EXJTQJ4ST6QF5BMYTIDHF6ZSIYWPS3LFSGSAYXGB4EUIKBK5CBXM3QCYY33EZVEPWZCKGMTQRNWRSFHXFGTQ6AUCIJ7HIDXI6KXA3KYPDXSSOOE2AL2SGWYDF
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-22T07:45:00.000,2023-07-22T10:00:00.000,Ryanair,02:15,127.33,127.33,False,False,0.0,ADT,-1,77TY3D62D5YRBVS4WGNPD6V7HHPVKM7QUCFOK4U6ECJLBM7KWFWNOGP7IPPOG4SG5UARETVBBCCPBPEJEWF5V4P2CTU4GQK55JA56UNZVMUTOO5ERBNFS5FHHLIIJSZQXDGOBKVIW2L6MCBOH6MSOQHD4JMLT6I5RACZGVNRVOQPXLVJYPJIBYTRG53RRJE33YBE4Q2W4XKRIBFEN4ETBNALNDPVHFQOM3AK2U2VVJQLQ5452ZW5P4JL4HIOJMH2
2023-03-10,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-22T21:30:00.000,2023-07-22T23:59:00.000,Malta Air,02:29,164.99,164.99,False,False,0.0,ADT,-1,TSDCYY6FRN3H4BM4HGCEBURFBCNKO5YZMXFDXE32N3UYPLNGDZUDGMMZZIOJIMY2TPYVAEMKQQTESSQ6RTD7WCYGIYL5LKIVR2RVQ6F7YDYKNHBNZKNZUI6IO2CR25D3LVQHDOYDEV2MLY3I3WZCWSZOUC3XIE2TQFLYT4SBFWQFAGJVXVKJAAHTOPTWOIOORX3CIMIEAJAZ4C6XUZLYSUCN6OANJ2M52LQVDDQ35ZMSQAOTU4KV7R7TVA7FYFEZ
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-22T11:05:00.000,2023-07-22T13:00:00.000,Ryanair,02:55,228.49,228.49,False,False,0.0,ADT,-1,5URNLR5K6NIJWCYK7DIWOVTLR3OCC2PEC2D2FHWYGXASLSUT55KSF4FDCMP2YNIYQVMAHZ32H7BL3E4AO5QSMDOJI6X3ISZPEPTPYUQMNI2MHGDYGXRDOHVIOQZULUOAUH753L7FB6UIDRJOXGS7S2DAEE5EQRDUIVFPNOULMQCBVOOGEO4FVTB5XLYTKLYGHGBES2TE7STMY2WCTTVQQDQ33H5N43JLPQ4LN54YDEQQVIVXZ4DZAY6CK5QLQQ7U
2023-03-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-22T15:50:00.000,2023-07-22T18:15:00.000,Ryanair,02:25,154.09,154.09,False,False,0.0,ADT,1,LOWO6PYNK3JPPW3DC6BRRKJIQKJYBLEXN672RZEM2LM2NK5KFRVMPZKE5G5D737PFDCXG5NXAW3GRNEX74QV4VXJ7LTFQLP7CWRVMT4NPFRSSBZ762ZFEJXHXM243Y5ZDXPZWMK764GGXLAEAUJFGWJPANBBAQ3R44RGC3KFVQ5RKOCG35VMNACGQSCSSEVGYHORSYKND7ZERK5SPAXONCY3NBI7D3HKUL6PY6TJBLFZM7TZDQSKXEVFB7BFAWI7
2023-03-10,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-22T13:35:00.000,2023-07-22T16:20:00.000,Ryanair,02:45,167.99,167.99,False,False,0.0,ADT,5,DML3EYUSFGJUNMMVT425ALKTFUSAIHZS7UV6VAWBGETG67RN3QJVOHQ4IQPD6WUGC332MI423GRWQXYQYVSRMNPOZD5NCEX76IWGTCQIYCHVOVPOBLZG577GG4YK5A6XVQED2UB6ADRXHUHC4NSSFOT73AAG5OV3NIKMT6XDZZTNKV27UVJYFDNBJQWHTSRPUPT3LKO5BZ6RJD7QLJWBX4KZLODVB6LSGC2CJ6NBDS4OLMZUTPLNXXL4M4BC7TUD
2023-03-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-22T17:20:00.000,2023-07-22T19:30:00.000,Ryanair,02:10,148.81,148.81,False,False,0.0,ADT,2,LOWO6PYNK3JPPW3DC6BRRKJIQJA66GWZIWCYMLIQKZPFIC544VPHCS2WDBFWNRNJ4OVHFJ5YNZ4MDL53GKLKW5N75TCO4YV4TX63KBBLXU7Q6GNI6WWSZOOMIUCZ7TT3MKZ6B62K4HVAICLOHO4QLQSHKXZ3XTOH6OYIJTV4RXK5NBGV4GI4PZZL5LEC2DLBHONVQPALARIKCN7EOYSY4Z6NJDRFJWNKQGORUVDQMUXT2KZ6MUC4PEDOIBESGBAF
2023-03-10,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-23T09:55:00.000,2023-07-23T12:50:00.000,Ryanair,02:55,184.73,184.73,False,False,0.0,ADT,2,E2SN7K4LTVKKJNV6ISK33NRKQMKVXOR4UE46X4IYZ6GSUI5EPPS2PT3V3L4K3SQPWCXUUAXPWQNLHUQQLQQRGLAPJXMOQRVBFVKTVR6LB22RQ43CPPYOIYV5OPMX24X4EHFUMKGZFXUGVF4ENVHQC6TXOQQ6EBX4BE4Q5SAWHTOT2EBFLC55PDQMZ56CSONRLV3YZZQT55CZ47UTCJOW6UNTYE4OV7JETE3WFU2RJHQC44SIUTRGDLWS26YCXWSF
2023-03-10,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-23T17:00:00.000,2023-07-23T20:40:00.000,Ryanair,02:40,154.09,154.09,False,False,0.0,ADT,3,LOWO6PYNK3JPPW3DC6BRRKJIQKZVVYS3SINZ7OTINTQE4JBADHDYCOWHWC275JHFAGUZQ237Z6KISB3JTW3PCRDE2YSPEN25IZGOF4IDZ44KPTEFEUTUNWTU7I66VZQL4YU7MJTIWU62XWDZZ6YG6Q2MEVSLJRWZCTQSLDKK4KDE5PAC5T56AJP6O2QFBHESKGGM7ZURZEO74MK3LZXJ6VVGPPZIQXKLZ43C5QZKYABBF5VMWOPQ3WJONKQYQPY2
2023-03-10,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-23T17:30:00.000,2023-07-23T19:55:00.000,Ryanair,02:25,182.57,182.57,False,False,0.0,ADT,-1,MZUCJOSXSXMHABIPOQUPI2BWBFNG5OEGHE3BIENKITHFRHU3MTHQVXCCDDVRLX2GXYQ2JGGNRMUEC22IOWUGK6T64XCVE4CMTEIELHZ55HVX5NC52IIWT5XII3LYBPODKSKDY6QXVN4ALMXA334LPW6PFBJWNGACU526D55ODKCJQYBIT52VLK7UKNU7XBYYIC6SXCUMSWW32Z76T7RZ2YCLZHTKU3HIHIJJUIRJMFTMKF3OFE2W2MJEMNG7FCX4
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-23T09:45:00.000,2023-07-23T12:00:00.000,Malta Air,02:15,149.01,149.01,False,False,0.0,ADT,-1,4UAUZM3OJ5YRK7S4L4COKW7MOQOTAXXHAIMYKHF3MTUHEJMKZKZW2U2MDRRITQOXKEVBPOT6FFDH2C3EZCHDNNKH454PCBWRNDBMUONYEBG5GTZXKNJBHG4PMBBVSRWVPI3AEFMOSQBD7PVFWDPZARASSZQW2UYFSWPJOKCXIS3V7TNOETHQXZNISTPYLJISCO7QYR5CPPESWCUBE2QSOTI6BM4BEAK2RVQXB3FEKM56XXFUOIOLAODPAY6IAZXE
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-23T16:45:00.000,2023-07-23T18:40:00.000,Ryanair,02:55,148.81,148.81,False,False,0.0,ADT,2,LOWO6PYNK3JPPW3DC6BRRKJIQL2GOAHPSMSS7AKWBRVRMR6NIFWNFX323TQRDJX7GMP5ITLZNIWQKHZ733P7TIWAMFPCYQSKOVIBB7CNIFVMEXS3E6N4WLXDHWAY3TJJK7SG5EINS6JGFGL5TPXSBAG5VN7GXAOK7L7FGZQ4TXYMT7CJ6FWQO562OF6AGGPRCBWWKC64LS6RBUA5XJXWIHNGWCAM2FUVG77YDKNQYUGESG6NKYSKFWUDO55BQZA4
2023-03-10,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-23T19:45:00.000,2023-07-23T21:40:00.000,Ryanair,02:55,135.29,139.99,True,False,4.7,ADT,3,LOWO6PYNK3JPPW3DC6BRRKJIQL2GOAHPSMSS7AKWBRVRMR6NIFWAIYOFYEKJTZ5FC5WXV6ZO3QM5ARHWIRABYTNF4L5UBF45C5Y2TUCDD6A62E5P7ZIG7DGNYUCAFS4ACJ6S5C7AKPOLO6V4PYVDP3UQ7I5SJBJBO5RJKTS4OECLQCHYPQGJ3A4E4DDFD722AOBNO4ZDMGVSJ3MDOIVZBMRGVN6FDYKJBDB6DDPNUQJQLS3AHG7PYXWHA54XGHMR
2023-03-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-23T09:55:00.000,2023-07-23T12:20:00.000,Ryanair,02:25,181.49,185.99,True,False,4.5,ADT,-1,GBUXCUBIEB4ZEEH4Y5HLGCLMKSFK4RVOWCWHW2NOVITQCYIURX5A647TH7SRWQ6332DEAAZZP5JRDHCLNZKA4SGKQIFTLK5XZ4YCZSGX2LUCRUKLVN5JLDTNTYZSMBEJURFI5YHMFKHTBX442ZQXFWQL66F2YYEH45VIBPZDA4JVEF3FZQHCWZTFKDXX42NVUBCOSZTU5NUMBRBGREDDWHSWOZMT5EDRQ3AJ3G5G3J4BHMCK36DQQSY3J24CV6P6
