scrapeDate,flightKey,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,departureTime,arrivalDate,arrivalTime,carrierCode,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats
2023-03-29,FR 2941_2023-08-17,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-17,11:25:00,2023-08-17,13:20:00,FR,Ryanair,02:55,37.89,38.99,True,False,1.1,ADT,2
2023-03-29,FR 9053_2023-08-17,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-17,09:00:00,2023-08-17,11:25:00,FR,Ryanair,02:25,84.49,84.49,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-08-17,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-17,15:05:00,2023-08-17,17:30:00,FR,Ryanair,02:25,67.49,67.49,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-08-17,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-17,10:20:00,2023-08-17,12:45:00,FR,Ryanair,02:25,63.25,64.99,True,False,1.74,ADT,-1
2023-03-29,FR 1916_2023-08-17,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-17,17:30:00,2023-08-17,20:15:00,FR,Ryanair,02:45,58.12,58.12,False,False,0.0,ADT,1
2023-03-29,FR 7831_2023-08-17,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-17,10:15:00,2023-08-17,12:25:00,FR,Ryanair,02:10,32.39,32.39,False,False,0.0,ADT,-1
2023-03-29,FR 563_2023-08-17,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-17,20:00:00,2023-08-17,23:35:00,FR,Ryanair,04:35,122.11,124.99,True,False,2.88,ADT,4
2023-03-29,FR 2915_2023-08-18,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-18,11:00:00,2023-08-18,13:15:00,FR,Ryanair,02:15,62.74,62.74,False,False,0.0,ADT,2
2023-03-29,FR 8577_2023-08-18,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-18,07:55:00,2023-08-18,12:30:00,FR,Ryanair,03:35,53.19,53.19,False,False,0.0,ADT,-1
2023-03-29,FR 7737_2023-08-18,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-18,07:00:00,2023-08-18,09:25:00,FR,Ryanair,02:25,49.68,51.99,True,False,2.31,ADT,2
2023-03-29,FR 1302_2023-08-18,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-18,09:10:00,2023-08-18,11:25:00,FR,Malta Air,02:15,39.68,39.68,False,False,0.0,ADT,-1
2023-03-29,FR 1310_2023-08-18,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-08-18,20:00:00,2023-08-18,22:15:00,FR,Malta Air,02:15,59.51,64.99,True,False,5.48,ADT,-1
2023-03-29,FR 6269_2023-08-18,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-18,16:35:00,2023-08-18,19:05:00,FR,Ryanair,02:30,24.87,26.99,True,False,2.12,ADT,4
2023-03-29,FR 2941_2023-08-18,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-18,07:05:00,2023-08-18,09:00:00,FR,Ryanair,02:55,54.29,54.29,False,False,0.0,ADT,4
2023-03-29,FR 6312_2023-08-18,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-18,17:30:00,2023-08-18,19:25:00,FR,Ryanair,02:55,36.89,38.99,True,False,2.1,ADT,5
2023-03-29,FR 3534_2023-08-18,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-18,09:45:00,2023-08-18,12:10:00,FR,Ryanair,02:25,103.79,103.79,False,False,0.0,ADT,1
2023-03-29,FR 9053_2023-08-18,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-18,17:20:00,2023-08-18,19:45:00,FR,Ryanair,02:25,62.74,62.74,False,False,0.0,ADT,1
2023-03-29,FR 6456_2023-08-18,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-18,16:15:00,2023-08-18,18:40:00,FR,Ryanair,02:25,26.2,26.2,False,False,0.0,ADT,-1
2023-03-29,FR 1928_2023-08-18,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-18,10:00:00,2023-08-18,12:45:00,FR,Ryanair,02:45,37.31,38.99,True,False,1.68,ADT,-1
2023-03-29,FR 1916_2023-08-18,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-18,20:55:00,2023-08-18,23:40:00,FR,Ryanair,02:45,31.71,32.99,True,False,1.28,ADT,2
2023-03-29,FR 7831_2023-08-18,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-18,19:00:00,2023-08-18,21:00:00,FR,Ryanair,02:00,31.71,32.99,True,False,1.28,ADT,5
2023-03-29,FR 563_2023-08-18,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-18,06:30:00,2023-08-18,10:05:00,FR,Ryanair,04:35,100.04,100.04,False,False,0.0,ADT,-1
2023-03-29,FR 7986_2023-08-19,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-08-19,08:10:00,2023-08-19,12:35:00,FR,Ryanair,03:25,84.95,84.95,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-08-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-19,07:45:00,2023-08-19,10:00:00,FR,Ryanair,02:15,33.78,33.78,False,False,0.0,ADT,4
2023-03-29,FR 6269_2023-08-19,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-19,21:30:00,2023-08-19,23:59:00,FR,Malta Air,02:29,32.71,35.99,True,False,3.28,ADT,4
2023-03-29,FR 2941_2023-08-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-19,11:05:00,2023-08-19,13:00:00,FR,Ryanair,02:55,55.87,58.99,True,False,3.12,ADT,5
2023-03-29,FR 3534_2023-08-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-19,15:50:00,2023-08-19,18:15:00,FR,Ryanair,02:25,85.74,85.74,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-08-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-19,13:35:00,2023-08-19,16:20:00,FR,Ryanair,02:45,77.79,77.79,False,False,0.0,ADT,5
2023-03-29,FR 7831_2023-08-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-19,17:20:00,2023-08-19,19:30:00,FR,Ryanair,02:10,34.91,34.91,False,False,0.0,ADT,4
2023-03-29,FR 2923_2023-08-20,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-20,09:55:00,2023-08-20,12:50:00,FR,Ryanair,02:55,70.42,73.99,True,False,3.57,ADT,-1
2023-03-29,FR 6251_2023-08-20,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-20,17:00:00,2023-08-20,20:40:00,FR,Ryanair,02:40,65.19,67.99,True,False,2.8,ADT,5
2023-03-29,FR 7737_2023-08-20,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-20,17:30:00,2023-08-20,19:55:00,FR,Ryanair,02:25,27.54,28.99,True,False,1.45,ADT,2
2023-03-29,FR 1302_2023-08-20,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-20,09:45:00,2023-08-20,12:00:00,FR,Malta Air,02:15,75.95,75.95,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-08-20,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-20,16:45:00,2023-08-20,18:40:00,FR,Ryanair,02:55,26.76,28.99,True,False,2.23,ADT,-1
2023-03-29,FR 6312_2023-08-20,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-20,19:45:00,2023-08-20,21:40:00,FR,Ryanair,02:55,26.19,28.99,True,False,2.8,ADT,-1
2023-03-29,FR 3534_2023-08-20,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-20,09:55:00,2023-08-20,12:20:00,FR,Ryanair,02:25,102.19,102.19,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-08-20,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-20,15:00:00,2023-08-20,17:25:00,FR,Ryanair,02:25,72.19,72.19,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-08-20,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-20,07:30:00,2023-08-20,09:55:00,FR,Ryanair,02:25,26.2,26.2,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-08-20,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-20,21:30:00,2023-08-21,00:15:00,FR,Ryanair,02:45,44.03,44.03,False,False,0.0,ADT,1
2023-03-29,FR 7831_2023-08-20,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-20,09:35:00,2023-08-20,11:45:00,FR,Ryanair,02:10,62.74,62.74,False,False,0.0,ADT,1
2023-03-29,FR 563_2023-08-20,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-20,12:35:00,2023-08-20,16:10:00,FR,Ryanair,04:35,137.47,141.99,True,False,4.52,ADT,2
2023-03-29,FR 2923_2023-08-21,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-21,17:40:00,2023-08-21,20:30:00,FR,Ryanair,02:50,53.17,55.99,True,False,2.82,ADT,-1
2023-03-29,FR 2915_2023-08-21,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-21,20:25:00,2023-08-21,22:40:00,FR,Ryanair,02:15,36.89,38.99,True,False,2.1,ADT,-1
2023-03-29,FR 6251_2023-08-21,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-21,19:20:00,2023-08-21,23:00:00,FR,Ryanair,02:40,37.31,38.99,True,False,1.68,ADT,-1
2023-03-29,FR 8577_2023-08-21,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-21,12:00:00,2023-08-21,16:35:00,FR,Ryanair,03:35,32.39,34.99,True,False,2.6,ADT,-1
2023-03-29,FR 7737_2023-08-21,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-21,20:55:00,2023-08-21,23:20:00,FR,Malta Air,02:25,23.11,24.99,True,False,1.88,ADT,-1
2023-03-29,FR 1302_2023-08-21,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-21,06:30:00,2023-08-21,08:45:00,FR,Ryanair,02:15,26.2,26.2,False,False,0.0,ADT,-1
2023-03-29,FR 1310_2023-08-21,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-08-21,09:30:00,2023-08-21,11:45:00,FR,Malta Air,02:15,29.44,30.99,True,False,1.55,ADT,4
2023-03-29,FR 6269_2023-08-21,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-21,12:05:00,2023-08-21,14:35:00,FR,Ryanair,02:30,29.75,30.99,True,False,1.24,ADT,-1
2023-03-29,FR 2941_2023-08-21,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-21,18:00:00,2023-08-21,19:55:00,FR,Ryanair,02:55,48.24,50.99,True,False,2.75,ADT,-1
2023-03-29,FR 3534_2023-08-21,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-21,16:55:00,2023-08-21,19:20:00,FR,Ryanair,02:25,65.19,67.99,True,False,2.8,ADT,-1
2023-03-29,FR 1916_2023-08-21,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-21,19:20:00,2023-08-21,22:05:00,FR,Ryanair,02:45,38.99,38.99,False,False,0.0,ADT,-1
2023-03-29,FR 7831_2023-08-21,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-21,08:30:00,2023-08-21,10:40:00,FR,Ryanair,02:10,90.99,90.99,False,False,0.0,ADT,-1
2023-03-29,FR 7986_2023-08-22,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-08-22,07:20:00,2023-08-22,11:45:00,FR,Ryanair,03:25,96.15,96.15,False,False,0.0,ADT,3
2023-03-29,FR 7737_2023-08-22,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-22,17:20:00,2023-08-22,19:45:00,FR,Ryanair,02:25,22.64,24.99,True,False,2.35,ADT,-1
2023-03-29,FR 1302_2023-08-22,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-22,19:20:00,2023-08-22,21:35:00,FR,Malta Air,02:15,34.77,35.99,True,False,1.22,ADT,-1
2023-03-29,FR 6269_2023-08-22,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-22,15:35:00,2023-08-22,18:05:00,FR,Ryanair,02:30,25.67,26.99,True,False,1.32,ADT,-1
2023-03-29,FR 2941_2023-08-22,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-22,13:45:00,2023-08-22,15:40:00,FR,Ryanair,02:55,48.79,50.99,True,False,2.2,ADT,2
2023-03-29,FR 6312_2023-08-22,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-22,16:45:00,2023-08-22,18:40:00,FR,Ryanair,02:55,31.39,32.99,True,False,1.6,ADT,2
2023-03-29,FR 3534_2023-08-22,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-22,06:30:00,2023-08-22,08:55:00,FR,Ryanair,02:25,44.87,44.87,False,False,0.0,ADT,3
2023-03-29,FR 9053_2023-08-22,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-22,12:15:00,2023-08-22,14:40:00,FR,Ryanair,02:25,37.73,38.99,True,False,1.26,ADT,3
2023-03-29,FR 6456_2023-08-22,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-22,09:25:00,2023-08-22,11:50:00,FR,Ryanair,02:25,29.38,29.38,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-08-22,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-22,16:00:00,2023-08-22,18:45:00,FR,Ryanair,02:45,32.03,32.03,False,False,0.0,ADT,4
2023-03-29,FR 7831_2023-08-22,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-22,06:35:00,2023-08-22,08:45:00,FR,Ryanair,02:10,41.51,41.51,False,False,0.0,ADT,1
2023-03-29,FR 563_2023-08-22,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-22,07:15:00,2023-08-22,10:50:00,FR,Ryanair,04:35,115.39,124.99,True,False,9.6,ADT,-1
2023-03-29,FR 2923_2023-08-23,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-23,10:05:00,2023-08-23,13:00:00,FR,Ryanair,02:55,47.15,47.15,False,False,0.0,ADT,-1
2023-03-29,FR 2915_2023-08-23,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-23,17:25:00,2023-08-23,19:40:00,FR,Ryanair,02:15,26.19,28.99,True,False,2.8,ADT,-1
2023-03-29,FR 6251_2023-08-23,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-23,08:05:00,2023-08-23,11:45:00,FR,Ryanair,02:40,67.74,67.74,False,False,0.0,ADT,-1
2023-03-29,FR 8577_2023-08-23,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-23,13:10:00,2023-08-23,17:45:00,FR,Ryanair,03:35,33.69,34.99,True,False,1.3,ADT,-1
2023-03-29,FR 7737_2023-08-23,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-23,20:55:00,2023-08-23,23:20:00,FR,Ryanair,02:25,28.99,28.99,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-08-23,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-23,16:35:00,2023-08-23,18:50:00,FR,Ryanair,02:15,40.91,40.91,False,False,0.0,ADT,5
2023-03-29,FR 6269_2023-08-23,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-23,09:25:00,2023-08-23,11:55:00,FR,Malta Air,02:30,30.06,30.06,False,False,0.0,ADT,2
2023-03-29,FR 2941_2023-08-23,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-23,12:25:00,2023-08-23,14:20:00,FR,Ryanair,02:55,26.76,28.99,True,False,2.23,ADT,-1
2023-03-29,FR 6312_2023-08-23,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-23,16:20:00,2023-08-23,18:15:00,FR,Ryanair,02:55,26.19,28.99,True,False,2.8,ADT,-1
2023-03-29,FR 3534_2023-08-23,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-23,10:00:00,2023-08-23,12:25:00,FR,Ryanair,02:25,47.84,47.84,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-08-23,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-23,14:45:00,2023-08-23,17:10:00,FR,Ryanair,02:25,43.57,44.99,True,False,1.42,ADT,-1
2023-03-29,FR 6063_2023-08-23,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-23,21:55:00,2023-08-24,00:20:00,FR,Ryanair,02:25,34.91,34.91,False,False,0.0,ADT,5
2023-03-29,FR 1916_2023-08-23,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-23,06:45:00,2023-08-23,09:30:00,FR,Ryanair,02:45,26.76,28.99,True,False,2.23,ADT,-1
2023-03-29,FR 7831_2023-08-23,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-23,06:55:00,2023-08-23,09:05:00,FR,Ryanair,02:10,50.69,50.69,False,False,0.0,ADT,5
2023-03-29,FR 6251_2023-08-24,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-24,18:20:00,2023-08-24,22:00:00,FR,Ryanair,02:40,37.73,38.99,True,False,1.26,ADT,-1
2023-03-29,FR 1302_2023-08-24,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-24,06:25:00,2023-08-24,08:40:00,FR,Ryanair,02:15,32.71,35.99,True,False,3.28,ADT,-1
2023-03-29,FR 2941_2023-08-24,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-24,11:25:00,2023-08-24,13:20:00,FR,Ryanair,02:55,30.43,32.99,True,False,2.56,ADT,-1
2023-03-29,FR 9053_2023-08-24,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-24,09:00:00,2023-08-24,11:25:00,FR,Ryanair,02:25,47.84,47.84,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-08-24,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-24,15:05:00,2023-08-24,17:30:00,FR,Ryanair,02:25,34.91,34.91,False,False,0.0,ADT,3
2023-03-29,FR 6456_2023-08-24,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-24,10:20:00,2023-08-24,12:45:00,FR,Ryanair,02:25,53.55,55.99,True,False,2.44,ADT,-1
2023-03-29,FR 1916_2023-08-24,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-24,17:30:00,2023-08-24,20:15:00,FR,Ryanair,02:45,27.59,28.99,True,False,1.4,ADT,2
2023-03-29,FR 7831_2023-08-24,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-24,10:15:00,2023-08-24,12:25:00,FR,Ryanair,02:10,27.59,28.99,True,False,1.4,ADT,-1
2023-03-29,FR 563_2023-08-24,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-24,20:00:00,2023-08-24,23:35:00,FR,Ryanair,04:35,59.11,63.99,True,False,4.88,ADT,2
2023-03-29,FR 2915_2023-08-25,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-25,11:00:00,2023-08-25,13:15:00,FR,Ryanair,02:15,31.51,31.51,False,False,0.0,ADT,-1
2023-03-29,FR 8577_2023-08-25,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-25,07:55:00,2023-08-25,12:30:00,FR,Ryanair,03:35,68.32,68.32,False,False,0.0,ADT,-1
2023-03-29,FR 7737_2023-08-25,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-25,07:00:00,2023-08-25,09:25:00,FR,Ryanair,02:25,64.92,64.92,False,False,0.0,ADT,4
2023-03-29,FR 1302_2023-08-25,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-25,09:10:00,2023-08-25,11:25:00,FR,Malta Air,02:15,43.71,47.99,True,False,4.28,ADT,1
2023-03-29,FR 1310_2023-08-25,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-08-25,20:00:00,2023-08-25,22:15:00,FR,Malta Air,02:15,47.57,47.57,False,False,0.0,ADT,-1
2023-03-29,FR 6269_2023-08-25,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-25,16:35:00,2023-08-25,19:05:00,FR,Ryanair,02:30,52.81,52.81,False,False,0.0,ADT,4
2023-03-29,FR 2941_2023-08-25,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-25,07:05:00,2023-08-25,09:00:00,FR,Ryanair,02:55,26.19,28.99,True,False,2.8,ADT,-1
2023-03-29,FR 6312_2023-08-25,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-25,17:30:00,2023-08-25,19:25:00,FR,Ryanair,02:55,27.59,28.99,True,False,1.4,ADT,3
2023-03-29,FR 3534_2023-08-25,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-25,09:45:00,2023-08-25,12:10:00,FR,Ryanair,02:25,65.89,67.99,True,False,2.1,ADT,4
2023-03-29,FR 9053_2023-08-25,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-25,17:20:00,2023-08-25,19:45:00,FR,Ryanair,02:25,53.99,58.99,True,False,5.0,ADT,-1
2023-03-29,FR 6456_2023-08-25,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-25,16:15:00,2023-08-25,18:40:00,FR,Ryanair,02:25,40.91,40.91,False,False,0.0,ADT,3
2023-03-29,FR 1928_2023-08-25,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-25,10:00:00,2023-08-25,12:45:00,FR,Ryanair,02:45,55.94,55.94,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-08-25,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-25,20:55:00,2023-08-25,23:40:00,FR,Ryanair,02:45,30.67,30.67,False,False,0.0,ADT,1
2023-03-29,FR 7831_2023-08-25,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-25,19:00:00,2023-08-25,21:00:00,FR,Ryanair,02:00,26.76,28.99,True,False,2.23,ADT,-1
2023-03-29,FR 563_2023-08-25,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-25,06:30:00,2023-08-25,10:05:00,FR,Ryanair,04:35,47.4,47.4,False,False,0.0,ADT,1
2023-03-29,FR 7986_2023-08-26,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-08-26,08:10:00,2023-08-26,12:35:00,FR,Ryanair,03:25,116.73,116.73,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-08-26,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-26,07:45:00,2023-08-26,10:00:00,FR,Ryanair,02:15,34.71,34.71,False,False,0.0,ADT,3
2023-03-29,FR 6269_2023-08-26,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-26,21:30:00,2023-08-26,23:59:00,FR,Malta Air,02:29,24.87,26.99,True,False,2.12,ADT,-1
2023-03-29,FR 2941_2023-08-26,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-26,11:05:00,2023-08-26,13:00:00,FR,Ryanair,02:55,51.64,51.64,False,False,0.0,ADT,5
2023-03-29,FR 3534_2023-08-26,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-26,15:50:00,2023-08-26,18:15:00,FR,Ryanair,02:25,57.59,57.59,False,False,0.0,ADT,3
2023-03-29,FR 1916_2023-08-26,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-26,13:35:00,2023-08-26,16:20:00,FR,Ryanair,02:45,31.39,32.99,True,False,1.6,ADT,-1
2023-03-29,FR 7831_2023-08-26,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-26,17:20:00,2023-08-26,19:30:00,FR,Ryanair,02:10,47.84,47.84,False,False,0.0,ADT,-1
2023-03-29,FR 2923_2023-08-27,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-27,09:55:00,2023-08-27,12:50:00,FR,Ryanair,02:55,58.87,63.99,True,False,5.12,ADT,3
2023-03-29,FR 6251_2023-08-27,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-27,17:00:00,2023-08-27,20:40:00,FR,Ryanair,02:40,74.29,74.29,False,False,0.0,ADT,4
2023-03-29,FR 7737_2023-08-27,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-27,17:30:00,2023-08-27,19:55:00,FR,Ryanair,02:25,48.02,48.02,False,False,0.0,ADT,2
2023-03-29,FR 1302_2023-08-27,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-08-27,09:45:00,2023-08-27,12:00:00,FR,Malta Air,02:15,34.71,34.71,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-08-27,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-08-27,16:45:00,2023-08-27,18:40:00,FR,Ryanair,02:55,31.51,31.51,False,False,0.0,ADT,-1
2023-03-29,FR 6312_2023-08-27,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-08-27,19:45:00,2023-08-27,21:40:00,FR,Ryanair,02:55,26.19,28.99,True,False,2.8,ADT,-1
2023-03-29,FR 3534_2023-08-27,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-27,09:55:00,2023-08-27,12:20:00,FR,Ryanair,02:25,42.77,42.77,False,False,0.0,ADT,4
2023-03-29,FR 9053_2023-08-27,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-27,15:00:00,2023-08-27,17:25:00,FR,Ryanair,02:25,49.27,49.27,False,False,0.0,ADT,1
2023-03-29,FR 6456_2023-08-27,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-27,07:30:00,2023-08-27,09:55:00,FR,Ryanair,02:25,81.61,81.61,False,False,0.0,ADT,5
2023-03-29,FR 1916_2023-08-27,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-27,21:30:00,2023-08-28,00:15:00,FR,Ryanair,02:45,27.59,28.99,True,False,1.4,ADT,-1
2023-03-29,FR 7831_2023-08-27,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-27,09:35:00,2023-08-27,11:45:00,FR,Ryanair,02:10,26.19,28.99,True,False,2.8,ADT,-1
2023-03-29,FR 563_2023-08-27,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-27,12:35:00,2023-08-27,16:10:00,FR,Ryanair,04:35,113.29,113.29,False,False,0.0,ADT,-1
2023-03-29,FR 2923_2023-08-28,FR 2923,BRU,Brussels,AGP,Malaga,2023-08-28,17:40:00,2023-08-28,20:30:00,FR,Ryanair,02:50,35.97,36.99,True,False,1.02,ADT,3
2023-03-29,FR 2915_2023-08-28,FR 2915,BRU,Brussels,PMI,Mallorca,2023-08-28,20:25:00,2023-08-28,22:40:00,FR,Ryanair,02:15,26.76,28.99,True,False,2.23,ADT,-1
